project_id,deployment_id,placename,longitude,latitude,start_date,end_date,survey_days,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,camera_name,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,habitat_type,landuse_type,subproject_design,event_name,event_description,event_type,recorded_by
Snapshot USA 2022,TX_Forest_SubUrban_SanMarcos_D1.42,TX_Suburban_SanMarcos_22.42,-97.9876,29.8818,9/10/2022,10/9/2022,29,None, ,None, ,2027940,Bushnell Trophy Cam HD,1,Camera Functioning,Knee height, ,Parallel, , , , ,SanMarcos,Forest,Suburban, , , , , 
Snapshot USA 2022,TX_Forest_SubUrban_SanMarcos_D1.43,TX_Suburban_SanMarcos_22.43,-97.9850,29.8805,9/10/2022,10/9/2022,29,None, ,Burrow, ,2027940,Bushnell Trophy Cam HD,1,Camera Functioning,Knee height, ,Parallel, , , , ,SanMarcos,Forest,Suburban, , , , , 
Snapshot USA 2022,TX_Forest_SubUrban_SanMarcos_D1.44,TX_Suburban_SanMarcos_22.44,-97.9833,29.8819,9/10/2022,10/9/2022,29,None, ,None, ,2027940,Bushnell Trophy Cam HD,1,Camera Functioning,Knee height, ,Parallel, , , , ,SanMarcos,Forest,Suburban, , , , , 
Snapshot USA 2022,TX_Forest_SubUrban_SanMarcos_D1.45,TX_Suburban_SanMarcos_22.45,-97.9805,29.8829,9/10/2022,10/9/2022,29,None, ,None, ,2027940,Bushnell Trophy Cam HD,1,Camera Functioning,Knee height, ,Parallel, , , , ,SanMarcos,Forest,Suburban, , , , , 
Snapshot USA 2022,TX_Forest_SubUrban_SanMarcos_D1.46,TX_Suburban_SanMarcos_22.46,-97.9815,29.8840,9/10/2022,10/9/2022,29,None, ,None, ,2027940,Bushnell Trophy Cam HD,1,Camera Functioning,Knee height, ,Parallel, , , , ,SanMarcos,Forest,Suburban, , , , , 
Snapshot USA 2022,TX_Forest_SubUrban_SanMarcos_D1.47,TX_Suburban_SanMarcos_22.47,-97.9809,29.8855,9/10/2022,10/9/2022,29,None, ,None, ,2027940,Bushnell Trophy Cam HD,1,Camera Functioning,Knee height, ,Parallel, , , , ,SanMarcos,Forest,Suburban, , , , , 
Snapshot USA 2022,WY_Forest_Alexander_22_dep02,WY_Forest_Alexander_22_loc02,-110.5071,43.6516,9/12/2022,10/11/2022,29,None, ,Trail game, ,2059890,214,1,Memory Card,Knee height, ,Parallel, , , , ,Alexander,Forest,Wild, , , , , 
Snapshot USA 2022,MA_Forest_WT_22_11A,MA_Forest_WT_22_11,-70.6589,41.4042,9/14/2022,10/13/2022,29,None, ,None, ,2027921,Browning,1,Camera Functioning,Knee height, ,Parallel, , , , ,WT,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_WT_22_12A,MA_Forest_WT_22_12,-70.6564,41.4043,9/14/2022,10/13/2022,29,None, ,None, ,2021497,Browning,1,Camera Functioning,Knee height, ,Parallel, , , , ,WT,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_WT_22_4A,MA_Forest_WT_22_4,-70.6606,41.4065,9/14/2022,10/13/2022,29,None, ,None, ,2027921,Browning,1,Camera Functioning,Knee height, ,Parallel, , , , ,WT,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_WT_22_5A,MA_Forest_WT_22_5,-70.6613,41.4046,9/14/2022,10/13/2022,29,None, ,None, ,2027921,Browning,1,Camera Functioning,Knee height, ,Parallel, , , , ,WT,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_WT_22_6A,MA_Forest_WT_22_6,-70.6637,41.4046,9/14/2022,10/13/2022,29,None, ,None, ,2027921,Browning,1,Camera Functioning,Knee height, ,Parallel, , , , ,WT,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_WT_22_7A,MA_Forest_WT_22_7,-70.6644,41.4028,9/14/2022,10/13/2022,29,None, ,Trail hiking, ,2027921,Browning,1,Camera Functioning,Knee height, ,Parallel, , , , ,WT,Forest,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_01,OK_Grassland_Ardmore_01,-97.2048,34.0147,9/17/2022,10/16/2022,29,None, ,None, ,2026488,1,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_02,OK_Grassland_Ardmore_02,-97.2140,34.0218,9/17/2022,10/16/2022,29,None, ,None, ,2026489,2,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_03,OK_Grassland_Ardmore_03,-97.2078,34.0058,9/17/2022,10/16/2022,29,None, ,None, ,2026490,3,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_04,OK_Grassland_Ardmore_04,-97.2351,34.0212,9/17/2022,10/16/2022,29,None, ,None, ,2026491,4,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_05,OK_Grassland_Ardmore_05,-97.2477,34.0203,9/17/2022,10/16/2022,29,None, ,None, ,2026543,5,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_06,OK_Grassland_Ardmore_06,-97.2594,34.0204,9/17/2022,10/16/2022,29,None, ,None, ,2026539,6,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_07,OK_Grassland_Ardmore_07,-97.2436,34.0114,9/17/2022,10/16/2022,29,None, ,None, ,2026540,7,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_08,OK_Grassland_Ardmore_08,-97.2591,34.0101,9/17/2022,10/16/2022,29,None, ,None, ,2026541,8,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_09,OK_Grassland_Ardmore_09,-97.2477,34.0031,9/17/2022,10/16/2022,29,None, ,None, ,2026544,9,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_10,OK_Grassland_Ardmore_10,-97.2329,34.0025,9/17/2022,10/16/2022,29,None, ,None, ,2026542,10,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_11,OK_Grassland_Ardmore_11,-97.2404,33.9922,9/17/2022,10/16/2022,29,None, ,None, ,2026545,11,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_12,OK_Grassland_Ardmore_12,-97.2537,33.9950,9/17/2022,10/16/2022,29,None, ,None, ,2026546,12,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_13,OK_Grassland_Ardmore_13,-97.2616,33.9885,9/17/2022,10/16/2022,29,None, ,None, ,2029600,13,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_14,OK_Grassland_Ardmore_14,-97.2349,33.9877,9/17/2022,10/16/2022,29,None, ,None, ,2029156,14,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_15,OK_Grassland_Ardmore_15,-97.2120,33.9987,9/17/2022,10/16/2022,29,None, ,None, ,2029157,15,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_16,OK_Grassland_Ardmore_16,-97.2544,34.0150,9/17/2022,10/16/2022,29,None, ,None, ,2029253,16,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_17,OK_Grassland_Ardmore_16,-97.2544,34.0150,9/17/2022,10/16/2022,29,None, ,None, ,2027953,17,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_18,OK_Grassland_Ardmore_18,-97.2414,33.9975,9/17/2022,10/16/2022,29,None, ,None, ,2029959,18,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_19,OK_Grassland_Ardmore_19,-97.2256,33.9912,9/17/2022,10/16/2022,29,None, ,None, ,2029259,19,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_20,OK_Grassland_Ardmore_20,-97.2272,34.0137,9/17/2022,10/16/2022,29,None, ,None, ,2029937,20,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Ardmore_22_21,OK_Grassland_Ardmore_21,-97.1994,34.0027,9/17/2022,10/16/2022,29,None, ,None, ,2029601,21,3,Camera Functioning,Knee height, ,Parallel, , , , ,Ardmore,Grassland,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_01,OK_Grassland_Burneyville_01,-97.2461,33.9376,9/17/2022,10/16/2022,29,None, ,None, ,2026488,1,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_02,OK_Grassland_Burneyville_02,-97.2458,33.9189,9/17/2022,10/16/2022,29,None, ,None, ,2026489,2,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_03,OK_Grassland_Burneyville_03,-97.2376,33.9256,9/17/2022,10/16/2022,29,None, ,None, ,2026490,3,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_04,OK_Grassland_Burneyville_04,-97.2447,33.9312,9/17/2022,10/16/2022,29,None, ,None, ,2026491,4,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_05,OK_Grassland_Burneyville_05,-97.2369,33.9375,9/17/2022,10/16/2022,29,None, ,None, ,2026543,5,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_06,OK_Grassland_Burneyville_06,-97.2294,33.9259,9/17/2022,10/16/2022,29,None, ,None, ,2026539,6,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_07,OK_Grassland_Burneyville_07,-97.2228,33.9228,9/17/2022,10/16/2022,29,None, ,None, ,2026540,7,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_08,OK_Grassland_Burneyville_08,-97.2227,33.9296,9/17/2022,10/16/2022,29,None, ,None, ,2026541,8,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_09,OK_Grassland_Burneyville_09,-97.2224,33.9383,9/17/2022,10/16/2022,29,None, ,None, ,2026544,9,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_10,OK_Grassland_Burneyville_10,-97.2134,33.9353,9/17/2022,10/16/2022,29,None, ,None, ,2026542,10,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_11,OK_Grassland_Burneyville_11,-97.2148,33.9256,9/17/2022,10/16/2022,29,None, ,None, ,2026545,11,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_12,OK_Grassland_Burneyville_12,-97.2124,33.9200,9/17/2022,10/16/2022,29,None, ,None, ,2026546,12,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_13,OK_Grassland_Burneyville_13,-97.2067,33.9201,9/17/2022,10/16/2022,29,None, ,None, ,2029600,13,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_14,OK_Grassland_Burneyville_14,-97.2237,33.9361,9/17/2022,10/16/2022,29,None, ,None, ,2029156,14,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_15,OK_Grassland_Burneyville_15,-97.2072,33.9317,9/17/2022,10/16/2022,29,None, ,None, ,2029157,15,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_16,OK_Grassland_Burneyville_16,-97.2009,33.9244,9/17/2022,10/16/2022,29,None, ,None, ,2029253,16,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Burneyville_22_17,OK_Grassland_Burneyville_17,-97.2385,33.9177,9/17/2022,10/16/2022,29,None, ,None, ,2027953,17,3,Camera Functioning,Knee height, ,Parallel, , , , ,Burneyville,Forest,Wild, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_01,OK_Grassland_Falconhead_01,-97.2902,33.8965,9/17/2022,10/16/2022,29,None, ,None, ,2026488,1,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_02,OK_Grassland_Falconhead_02,-97.2890,33.8895,9/17/2022,10/16/2022,29,None, ,None, ,2026489,2,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_03,OK_Grassland_Falconhead_03,-97.2594,33.8951,9/17/2022,10/16/2022,29,None, ,None, ,2026490,3,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_04,OK_Grassland_Falconhead_04,-97.2549,33.8967,9/17/2022,10/16/2022,29,None, ,None, ,2026491,4,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_05,OK_Grassland_Falconhead_05,-97.2624,33.8866,9/17/2022,10/16/2022,29,None, ,None, ,2026543,5,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_06,OK_Grassland_Falconhead_06,-97.2539,33.8840,9/17/2022,10/16/2022,29,None, ,None, ,2026539,6,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_07,OK_Grassland_Falconhead_07,-97.2520,33.8742,9/17/2022,10/16/2022,29,None, ,None, ,2026540,7,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_08,OK_Grassland_Falconhead_08,-97.2636,33.8786,9/17/2022,10/16/2022,29,None, ,None, ,2026541,8,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_09,OK_Grassland_Falconhead_09,-97.2634,33.8702,9/17/2022,10/16/2022,29,None, ,None, ,2026544,9,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_10,OK_Grassland_Falconhead_10,-97.2541,33.8731,9/17/2022,10/16/2022,29,None, ,None, ,2026542,10,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_11,OK_Grassland_Falconhead_11,-97.2719,33.8680,9/17/2022,10/16/2022,29,None, ,None, ,2026545,11,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_12,OK_Grassland_Falconhead_12,-97.2795,33.8669,9/17/2022,10/16/2022,29,None, ,None, ,2026546,12,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_13,OK_Grassland_Falconhead_13,-97.2792,33.8643,9/17/2022,10/16/2022,29,None, ,None, ,2029600,13,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_14,OK_Grassland_Falconhead_14,-97.2876,33.8703,9/17/2022,10/16/2022,29,None, ,None, ,2029156,14,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_15,OK_Grassland_Falconhead_15,-97.2828,33.8784,9/17/2022,10/16/2022,29,None, ,None, ,2029157,15,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_16,OK_Grassland_Falconhead_16,-97.2834,33.8767,9/17/2022,10/16/2022,29,None, ,None, ,2029253,16,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,OK_Grassland_Falconhead_22_17,OK_Grassland_Falconhead_17,-97.2896,33.8774,9/17/2022,10/16/2022,29,None, ,None, ,2027953,17,3,Camera Functioning,Knee height, ,Parallel, , , , ,Falconhead,Grassland,Rural, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_20 09/18/2022,Ames_20,-93.5706,42.1423,9/18/2022,10/17/2022,29,None, ,None, ,2021663,Bushnell,1,Camera Functioning,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_14b_H3_01,MT_Forest_Hebblewhite_22_14b_H3,-113.4608,46.8816,9/20/2022,10/19/2022,29,None, ,None, ,2045044,0,1,Camera Functioning,Knee height, ,Parallel, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_19_JM5_01,MT_Forest_Hebblewhite_22_19_JM5,-113.4248,46.8646,9/20/2022,10/19/2022,29,None, ,None, ,2056294,MT_Forest_Hebblewhite_22_19_JM5,1,Camera Functioning,Knee height, ,Parallel, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_24_JM8_01,MT_Forest_Hebblewhite_22_24_JM8,-113.4344,46.8649,9/20/2022,10/19/2022,29,None, ,None, ,2056290,MT_Forest_Hebblewhite_22_24_JM8,1,Camera Functioning,Knee height, ,Parallel, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,DC_Forest_Urban_LoftridgePark 09/30/2022,DC_LoftridgePark,-77.1056,38.7951,9/30/2022,10/29/2022,29,None, ,Trail game, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,CA_Forest_Redwoods_02_02,CR_02_College of the Redwoods,-124.1899,40.6955,10/5/2022,11/3/2022,29,None, ,None, ,2062688,CR_02,0,Camera Functioning,Knee height, ,Parallel, , , , ,Redwoods,Forest,Rural, , , , , 
Snapshot USA 2022,CA_Forest_Redwoods_03_02,CR_03_College of the Redwoods,-124.1978,40.7004,10/5/2022,11/3/2022,29,None, ,Trail game, ,2062690,CR_03,0,Camera Functioning,Knee height, ,Parallel, , , , ,Redwoods,Forest,Rural, , , , , 
Snapshot USA 2022,CO_Forest_Goldfarb_Bridge,Bridge_Goldfarb,-106.1983,38.9321,10/5/2022,11/3/2022,29,None, ,Road bridge, ,2026488,1,0,Camera Functioning,Knee height, ,Parallel, , , , ,Goldfarb,Forest,Wild, , , , , 
Snapshot USA 2022,CO_Forest_Goldfarb_NorthTrail,NorthTrail_Goldfarb,-106.1957,38.9327,10/5/2022,11/3/2022,29,None, ,Trail hiking, ,2026488,1,0,Camera Functioning,Knee height, ,Parallel, , , , ,Goldfarb,Forest,Wild, , , , , 
Snapshot USA 2022,CO_Forest_Goldfarb_SouthPondoForest,SouthPondoForest_Goldfarb,-106.2002,38.9309,10/5/2022,11/3/2022,29,None, ,None, ,2026488,1,0,Camera Functioning,Knee height, ,Parallel, , , , ,Goldfarb,Forest,Wild, , , , , 
Snapshot USA 2022,CT_Anthropogenic_Storrs_22_dep_11,CT_Anthropogenic_Kuprewicz_22_loc11,-72.2588,41.8161,10/6/2022,11/4/2022,29,None, ,None, ,2027921,Browning,0,Unknown Failure,Knee height, ,Parallel, , , , ,Storrs,Anthropogenic,Rural, , , , , 
Snapshot USA 2022,NC_Forest_Iredell_22_dep_01,NC_Forest_Iredell_22_loc_01,-80.8871,35.8085,8/29/2022,9/28/2022,30,None, ,None, ,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,Iredell,Forest,Suburban, , , , , 
Snapshot USA 2022,NC_Forest_Iredell_22_dep_02,NC_Forest_Iredell_22_loc_02,-80.8859,35.8100,8/29/2022,9/28/2022,30,None, ,None, ,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,Iredell,Forest,Suburban, , , , , 
Snapshot USA 2022,NC_Forest_Iredell_22_dep_03,NC_Forest_Iredell_22_loc_03,-80.8893,35.8122,8/29/2022,9/28/2022,30,None, ,None, ,2021497,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,Iredell,Forest,Suburban, , , , , 
Snapshot USA 2022,NC_Forest_Iredell_22_dep_04,NC_Forest_Iredell_22_loc_04,-80.8830,35.8110,8/29/2022,9/28/2022,30,None, ,None, ,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,Iredell,Forest,Suburban, , , , , 
Snapshot USA 2022,OH_Forest_HustonBrumbaughNatureCenter_Loc 1 08/31/2022,OH_Forest_HustonBrumbaughNatureCenter_Loc 1,-81.0973,40.8219,8/31/2022,9/30/2022,30,None, ,None, ,2030926,Browning 1,0,Camera Functioning,Knee height, ,Parallel, , , , ,HustonBrumbaugh,Forest,Rural, , , , , 
Snapshot USA 2022,ME_Forest_PEF 7A B9 9/4-10/1,PEF 7A B9,-68.6309,44.8606,9/1/2022,10/1/2022,30,None, ,None, ,2062423,7A B9,1,Camera Functioning,Knee height, ,Parallel, , , , ,PenobscotForest,Forest,Wild, , , , , 
Snapshot USA 2022,FL_Forest_Alto_ALC65,ALC65,-82.1591,29.7939,9/6/2022,10/6/2022,30,None, ,Road dirt,"Cameras split between on and off road locations, road used by Alachua County staff for restoration/maintenance only",2045044,0,5,Unknown Failure,Knee height, ,Parallel, , , , ,Alto,Forest,Rural,"Cameras spaced ~1km apart, approximately equally divided between on and off road locations, set to target bobcat, coyote, and black bear", , , , 
Snapshot USA 2022,TN_Grassland_Austin_Peay_Cam9,TN Unrestored Grassland Location 9,-87.1633,36.3721,9/13/2022,10/13/2022,30,None, ,Other,Corn Field,2063551,Camera 9,1,Camera Functioning,Knee height, ,Parallel, , , , ,AustinPeay,Grassland,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_14,AR_Forest_DeGregorio_22_14,-93.7043,36.2596,9/16/2022,10/16/2022,30,None, ,None, ,2027921,Browning,0,Wildlife Damage,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_26 09/20/2022,Ames_26,-93.5747,42.1622,9/20/2022,10/20/2022,30,None, ,None, ,2021663,Bushnell,1,Camera Functioning,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,MO_Forest_hansen_22_cam 03b,mo_forest_hansen_22_03b,-92.6033,40.0812,10/1/2022,10/31/2022,30,None, ,None, ,2026488,1,1,Camera Functioning,Knee height, ,Parallel, , , , ,HBHMAcres,Forest,Wild, , , , , 
Snapshot USA 2022,MO_Forest_hansen_22_cam05b,mo_forest_hansen_22_05b,-92.6053,40.0772,10/1/2022,10/31/2022,30,None, ,None, ,2026488,1,1,Camera Functioning,Knee height, ,Parallel, , , , ,HBHMAcres,Forest,Wild, , , , , 
Snapshot USA 2022,MO_Forest_hansen_22_cam14b,mo_forest_hansen_22_14b,-92.6008,40.0794,10/1/2022,10/31/2022,30,None, ,None, ,2026488,1,1,Camera Functioning,Knee height, ,Parallel, , , , ,HBHMAcres,Forest,Wild, , , , , 
Snapshot USA 2022,MO_Forest_hansen_22_cam20b,mo_forest_hansen_22_20b,-92.6025,40.0769,10/1/2022,10/31/2022,30,None, ,None, ,2026488,1,1,Camera Functioning,Knee height, ,Parallel, , , , ,HBHMAcres,Forest,Wild, , , , , 
Snapshot USA 2022,DC_Forest_Urban_FortFootePark 10/04/2022,DC_FortFootePark,-77.0286,38.7699,10/4/2022,11/3/2022,30,None, ,Trail game, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,DC_Forest_Urban_TuckerComCenter 10/04/2022,DC_TuckerComCenter,-76.9826,38.7840,10/4/2022,11/3/2022,30,None, ,Trail game, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,MT_Grassland_Fort_Belknap_22_Cam13,13MT_Grassland_Fort_Belknap_22,-108.8558,48.4121,10/5/2022,11/4/2022,30,None, ,None, ,2069782,SI42,0,Camera Functioning,Knee height, ,Parallel, , , , ,FortBelknap,Grassland,Wild, , , , , 
