Array,Site_Name,Year,Latitude,Longitude,Start_Date,End_Date,Survey_Nights,Habitat,Development_Level,Humans_Per_Camera,Humans_Per_Camera_Per_Day,Disturbance
Brooke,IN_Purdue_Brooke_21_6_2021,2021,40.42073,-86.96889,2021-09-03,2021-10-22,49,Forest,Rural,2,0.0408163265306122,0.654049158096313
Brooke,IN_Purdue_Brooke_21_7_2021,2021,40.42641,-86.96795,2021-09-03,2021-10-22,49,Forest,Rural,2,0.0408163265306122,0.634628474712372
Brooke,IN_Purdue_Brooke_21_8_2021,2021,40.42726,-86.96214,2021-09-03,2021-10-22,49,Forest,Rural,7,0.142857142857143,0.634628474712372
Brooke,IN_Purdue_Brooke_21_9_2021,2021,40.42324,-86.96236,2021-09-03,2021-10-22,49,Forest,Rural,6,0.122448979591837,0.558670103549957
Sovie,Idle Hour 08/06/2022_2022,2022,38.02,-84.4586,2022-09-01,2022-10-28,57,Forest,Urban,0,0,0.829517662525177
SUCP,InvernessRavineParkSS1_08OCT23-12NOV23_2023,2023,47.69039,-122.28094,2023-10-08,2023-11-12,35,Forest,Urban,5,0.142857142857143,0.831465840339661
SUCP,InvernessRavineParkSS1_17SEP23-08OCT23_2023,2023,47.69039,-122.28094,2023-09-17,2023-10-08,21,Forest,Urban,7,0.333333333333333,0.831465840339661
SLC,JRP_02.USA.2019_2019,2019,40.593,-111.92174,2019-09-08,2019-09-29,21,Desert,Urban,1,0.0476190476190476,0.807119011878967
SLC,JRUSA_01.USA.2020_2020,2020,40.62142,-111.92319,2020-09-09,2020-10-04,25,Desert,Urban,5,0.2,0.814716398715973
SLC,JRUSA_02.USA.2020_2020,2020,40.64158,-111.92133,2020-09-09,2020-10-04,25,Desert,Urban,3,0.12,0.77882444858551
SLC,JR_01.USA.2019_2019,2019,40.62135,-111.92287,2019-09-09,2019-09-29,20,Desert,Urban,6,0.3,0.814716398715973
SLC,JR_02.USA.2019_2019,2019,40.64228,-111.92069,2019-09-08,2019-09-28,20,Desert,Urban,2,0.1,0.805669665336609
SLC,JR_06.USA.2020_2020,2020,40.79193,-111.9371,2020-09-09,2020-09-27,18,Desert,Urban,6,0.333333333333333,0.817013502120972
SLC,JR_07.USA.2019_2019,2019,40.7495,-111.91842,2019-09-02,2019-09-30,28,Desert,Urban,8,0.285714285714286,0.840261459350586
SLC,JR_07.USA.2020_2020,2020,40.7473,-111.92227,2020-09-07,2020-10-06,29,Desert,Urban,16,0.551724137931034,0.840261459350586
SLC,JR_08.USA.2019_2019,2019,40.73642,-111.92496,2019-09-01,2019-09-19,18,Desert,Urban,23,1.27777777777778,0.866597175598145
SLC,JR_08.USA.2020_2020,2020,40.73561,-111.92426,2020-09-16,2020-09-30,14,Desert,Urban,55,3.92857142857143,0.866597175598145
SLC,JR_09.USA.2019_2019,2019,40.72897,-111.925,2019-09-01,2019-09-19,18,Desert,Urban,39,2.16666666666667,0.88704651594162
Sovie,Jacobson Park 08/06/2022_2022,2022,37.9886,-84.4158,2022-09-01,2022-10-29,58,Forest,Urban,0,0,0.783251404762268
SUCP,JuanitaBayParkSS1_29AUG23-29SEP23_2023,2023,47.69621,-122.20211,2023-08-29,2023-09-29,31,Forest,Urban,20,0.645161290322581,0.82566511631012
SUCP,JuanitaBayParkSS1_29SEP23-07OCT23_2023,2023,47.69621,-122.20211,2023-09-29,2023-10-07,8,Forest,Urban,5,0.625,0.82566511631012
Ahlers,KS_Forest_Ahlers_20B-2_2022,2022,39.0752853,-96.5744937,2022-10-10,2022-10-13,3,Forest,Rural,1,0.333333333333333,0.383155882358551
Ahlers,KS_Forest_Ahlers_20B-4_2022,2022,39.0755871,-96.5785983,2022-09-19,2022-10-23,34,Forest,Rural,44,1.29411764705882,0.301055669784546
Ahlers,KS_Forest_Ahlers_2C-8_2022,2022,39.06654963,-96.58332209,2022-09-19,2022-11-02,44,Forest,Rural,70,1.59090909090909,0.324514210224152
Ahlers,KS_Forest_Ahlers_4FB-10_2022,2022,39.078721,-96.6688958,2022-09-19,2022-11-02,44,Forest,Rural,2,0.0454545454545455,0.209272772073746
Ahlers,KS_Forest_Ahlers_ALE 10 PART 2_2022,2022,39.101833,-96.56947092,2022-10-10,2022-11-02,23,Forest,Rural,3,0.130434782608696,0.162728726863861
Ahlers,KS_Forest_Ahlers_ALE-10_2022,2022,39.101833,-96.5947092,2022-09-14,2022-10-10,26,Forest,Rural,2,0.0769230769230769,0.146566450595856
Ahlers,KS_Forest_Ahlers_ALE-4_2022,2022,39.1021884,-96.5853427,2022-09-14,2022-11-02,49,Forest,Rural,4,0.0816326530612245,0.127068251371384
Ahlers,KS_Forest_Ahlers_ALE-5_2022,2022,39.099212,-96.5756624,2022-09-14,2022-11-02,49,Forest,Rural,2,0.0408163265306122,0.127957135438919
Ahlers,KS_Forest_Ahlers_ALE-6_2022,2022,39.1021328,-96.5883047,2022-09-14,2022-11-02,49,Forest,Rural,1,0.0204081632653061,0.127068251371384
Ahlers,KS_Forest_Ahlers_ALE-8_2022,2022,39.1016144,-96.5915484,2022-09-14,2022-11-02,49,Forest,Rural,3,0.0612244897959184,0.127068251371384
Ahlers,KS_Forest_Ahlers_ALE1_2022,2022,39.1008793,-96.5808779,2022-09-14,2022-11-02,49,Forest,Rural,3,0.0612244897959184,0.127957135438919
Ahlers,KS_Forest_Ahlers_ALE2_2022,2022,39.1012676,-96.5830847,2022-09-14,2022-10-10,26,Forest,Rural,2,0.0769230769230769,0.127957135438919
Ahlers,KS_Forest_Ahlers_ALE3_2022,2022,39.100269,-96.5779618,2022-09-14,2022-09-19,5,Forest,Rural,1,0.2,0.127957135438919
Ahlers,KS_Forest_Ahlers_FA-6_2022,2022,39.0732278,-96.5803896,2022-09-19,2022-10-21,32,Forest,Rural,2,0.0625,0.301055669784546
Ahlers,KS_Forest_Ahlers_FB-1_2022,2022,39.071329,-96.5692664,2022-09-14,2022-09-17,3,Forest,Rural,1,0.333333333333333,0.383155882358551
Ahlers,KS_Forest_Ahlers_FB1_2022,2022,39.071329,-96.5692664,2022-10-10,2022-10-12,2,Forest,Rural,1,0.5,0.383155882358551
Ahlers,KS_Forest_Ahlers_K1B-5_2022,2022,39.0866232,-96.563909,2022-09-19,2022-10-18,29,Forest,Rural,9,0.310344827586207,0.163166582584381
Ahlers,KS_Forest_Ahlers_K1B-9_2022,2022,39.0962486,-96.5576232,2022-09-19,2022-10-11,22,Forest,Rural,2,0.0909090909090909,0.165730059146881
Ahlers,KS_Forest_Ahlers_K1B1_2022,2022,39.0936628,-96.5636319,2022-09-14,2022-11-02,49,Forest,Rural,2,0.0408163265306122,0.165730059146881
Ahlers,KS_Forest_Ahlers_K1B3_2022,2022,39.0856056,-96.5617822,2022-09-14,2022-10-22,38,Forest,Rural,2,0.0526315789473684,0.163166582584381
Ahlers,KS_Forest_Ahlers_K1B7_2022,2022,39.0866232,-96.5601429,2022-09-19,2022-10-18,29,Forest,Rural,4,0.137931034482759,0.163166582584381
Ahlers,KS_Forest_Ahlers_K2A-11_2022,2022,39.097237,-96.5635089,2022-09-14,2022-09-26,12,Forest,Rural,1,0.0833333333333333,0.165730059146881
Ahlers,KS_Forest_Ahlers_K2A-13_2022,2022,39.0986169,-96.5601429,2022-09-19,2022-10-13,24,Forest,Rural,5,0.208333333333333,0.16359731554985
Ahlers,KS_Forest_Ahlers_K2A-1_2022,2022,39.0977389,-96.5732848,2022-09-14,2022-11-02,49,Forest,Rural,4,0.0816326530612245,0.153974562883377
Ahlers,KS_Forest_Ahlers_K2A-3_2022,2022,39.0960224,-96.5709041,2022-09-14,2022-11-02,49,Forest,Rural,3,0.0612244897959184,0.153974562883377
Ahlers,KS_Forest_Ahlers_K2A-5_2022,2022,39.0953185,-96.5686968,2022-09-14,2022-11-02,49,Forest,Rural,3,0.0612244897959184,0.153974562883377
Ahlers,KS_Forest_Ahlers_K2A-9_2022,2022,39.0968945,-96.5673708,2022-09-14,2022-10-06,22,Forest,Rural,1,0.0454545454545455,0.153974562883377
Ahlers,KS_Forest_Ahlers_K2A7_2022,2022,39.0939616,-96.565853,2022-09-14,2022-11-02,49,Forest,Rural,5,0.102040816326531,0.153974562883377
Ahlers,KS_Forest_Ahlers_R1A-3_2022,2022,39.075369,-96.6085426,2022-09-14,2022-11-02,49,Forest,Rural,3,0.0612244897959184,0.201229840517044
Ahlers,KS_Forest_Ahlers_R1A1_2022,2022,39.0755256,-96.6144091,2022-09-14,2022-10-18,34,Forest,Rural,3,0.0882352941176471,0.181710571050644
Ahlers,KS_Forest_Ahlers_R20-A7_2022,2022,39.0728515,-96.60704411,2022-09-14,2022-10-10,26,Forest,Rural,1,0.0384615384615385,0.201229840517044
Ahlers,KS_Forest_Ahlers_R20A-1_2022,2022,39.0662397,-96.6136817,2022-09-14,2022-09-25,11,Forest,Rural,3,0.272727272727273,0.301419019699097
Ahlers,KS_Forest_Ahlers_R20A-3_2022,2022,39.0673438,-96.6112868,2022-09-14,2022-11-02,49,Forest,Rural,3,0.0612244897959184,0.301419019699097
Ahlers,KS_Forest_Ahlers_R20A-5 PART 2_2022,2022,39.0698635,-96.6098265,2022-10-10,2022-10-12,2,Forest,Rural,4,2,0.201229840517044
Ahlers,KS_Forest_Ahlers_R20A-5_2022,2022,39.0698635,-96.6098265,2022-09-14,2022-09-16,2,Forest,Rural,1,0.5,0.201229840517044
Ahlers,KS_Forest_Ahlers_SPA 1 PART 2_2022,2022,39.0753043,-96.5897042,2022-09-14,2022-09-17,3,Forest,Rural,1,0.333333333333333,0.402310371398926
Ahlers,KS_Forest_Ahlers_SPA-1_2022,2022,39.0753043,-96.5897042,2022-10-10,2022-10-17,7,Forest,Rural,1,0.142857142857143,0.402310371398926
Ahlers,KS_Forest_Ahlers_SUB1_2022,2022,39.0735136,-96.5677466,2022-09-14,2022-10-20,36,Forest,Rural,3,0.0833333333333333,0.383155882358551
Lawrence,KS_Forest_Lawrence_10_2019,2019,39.03811,-95.21374,2019-09-16,2019-10-24,38,Forest,Rural,14,0.368421052631579,0.468079924583435
Lawrence,KS_Forest_Lawrence_11_2019,2019,39.03776,-95.20995,2019-09-27,2019-10-27,30,Forest,Rural,4,0.133333333333333,0.468079924583435
Lawrence,KS_Forest_Lawrence_12_2019,2019,39.05323,-95.1897,2019-09-16,2019-10-24,38,Forest,Rural,39,1.02631578947368,0.346379578113556
Lawrence,KS_Forest_Lawrence_1_2019,2019,39.05004,-95.1983,2019-09-17,2019-10-23,36,Forest,Rural,6,0.166666666666667,0.346379578113556
Lawrence,KS_Forest_Lawrence_20_01_2020,2020,39.04997,-95.19832,2020-09-22,2020-10-23,31,Forest,Rural,6,0.193548387096774,0.346379578113556
Lawrence,KS_Forest_Lawrence_20_02_2020,2020,39.0377,-95.20992,2020-09-23,2020-10-23,30,Forest,Rural,4,0.133333333333333,0.468079924583435
Lawrence,KS_Forest_Lawrence_20_03_2020,2020,39.04593,-95.20681,2020-09-22,2020-10-23,31,Forest,Rural,5,0.161290322580645,0.219018846750259
Lawrence,KS_Forest_Lawrence_20_04_2020,2020,39.04429,-95.20361,2020-09-23,2020-10-23,30,Forest,Rural,4,0.133333333333333,0.219018846750259
Lawrence,KS_Forest_Lawrence_20_05_2020,2020,39.04445,-95.19533,2020-09-23,2020-10-24,31,Forest,Rural,3,0.0967741935483871,0.234068393707275
Lawrence,KS_Forest_Lawrence_20_06_2020,2020,39.04386,-95.19179,2020-09-23,2020-10-24,31,Forest,Rural,7,0.225806451612903,0.234068393707275
Lawrence,KS_Forest_Lawrence_20_07_2020,2020,39.04689,-95.19823,2020-09-22,2020-10-17,25,Forest,Rural,3,0.12,0.234068393707275
Lawrence,KS_Forest_Lawrence_20_08_2020,2020,39.0448,-95.2059,2020-09-22,2020-10-17,25,Forest,Rural,3,0.12,0.219018846750259
Lawrence,KS_Forest_Lawrence_20_09_2020,2020,39.04469,-95.21385,2020-09-23,2020-10-09,16,Forest,Rural,10,0.625,0.364536941051483
Lawrence,KS_Forest_Lawrence_20_10_2020,2020,39.03804,-95.21372,2020-09-23,2020-09-28,5,Forest,Rural,1,0.2,0.468079924583435
Lawrence,KS_Forest_Lawrence_20_11_2020,2020,39.0377,-95.20992,2020-09-23,2020-10-23,30,Forest,Rural,4,0.133333333333333,0.468079924583435
Lawrence,KS_Forest_Lawrence_20_12_2020,2020,39.05326,-95.1897,2020-09-22,2020-10-24,32,Forest,Rural,5,0.15625,0.346379578113556
Lawrence,KS_Forest_Lawrence_20_13_2020,2020,39.05257,-95.19701,2020-10-22,2020-11-22,31,Forest,Rural,3,0.0967741935483871,0.346379578113556
Lawrence,KS_Forest_Lawrence_20_14_2020,2020,39.05571,-95.20235,2020-09-22,2020-10-23,31,Forest,Rural,5,0.161290322580645,0.22812157869339
Lawrence,KS_Forest_Lawrence_2_2019,2019,39.0483,-95.20214,2019-09-16,2019-10-25,39,Forest,Rural,6,0.153846153846154,0.219018846750259
Lawrence,KS_Forest_Lawrence_3_2019,2019,39.04606,-95.20826,2019-09-19,2019-10-25,36,Forest,Rural,7,0.194444444444444,0.219018846750259
Lawrence,KS_Forest_Lawrence_4_2019,2019,39.04436,-95.20361,2019-09-16,2019-10-24,38,Forest,Rural,7,0.184210526315789,0.219018846750259
Lawrence,KS_Forest_Lawrence_5_2019,2019,39.04442,-95.19539,2019-09-16,2019-10-24,38,Forest,Rural,8,0.210526315789474,0.234068393707275
Lawrence,KS_Forest_Lawrence_6_2019,2019,39.04376,-95.19166,2019-09-16,2019-10-24,38,Forest,Rural,7,0.184210526315789,0.234068393707275
Lawrence,KS_Forest_Lawrence_7_2019,2019,39.04684,-95.19821,2019-09-16,2019-10-23,37,Forest,Rural,20,0.540540540540541,0.234068393707275
Lawrence,KS_Forest_Lawrence_8_2019,2019,39.04481,-95.20586,2019-09-19,2019-10-22,33,Forest,Rural,7,0.212121212121212,0.219018846750259
Lawrence,KS_Forest_Lawrence_9_2019,2019,39.04478,-95.21398,2019-09-16,2019-10-24,38,Forest,Rural,28,0.736842105263158,0.364536941051483
Pittsburg,KS_Forest_Pittsburg_11_2019,2019,37.4311,-94.6756,2019-08-28,2019-10-20,53,Forest,Suburban,6,0.113207547169811,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_12_2019,2019,37.4297,-94.6726,2019-09-25,2019-10-29,34,Forest,Suburban,12,0.352941176470588,0.842173337936401
Pittsburg,KS_Forest_Pittsburg_13_2019,2019,37.432,-94.6834,2019-09-25,2019-10-29,34,Forest,Suburban,8,0.235294117647059,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_14_2019,2019,37.4087,-94.6956,2019-09-27,2019-11-02,36,Forest,Suburban,8,0.222222222222222,0.865518689155579
Pittsburg,KS_Forest_Pittsburg_15_2019,2019,37.4181,-94.7221,2019-09-23,2019-11-02,40,Forest,Suburban,9,0.225,0.819282293319702
Pittsburg,KS_Forest_Pittsburg_17_2019,2019,37.452,-94.7136,2019-09-30,2019-10-29,29,Forest,Suburban,10,0.344827586206897,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_1_2019,2019,37.4542,-94.713,2019-08-30,2019-09-22,23,Forest,Suburban,4,0.173913043478261,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_20_01A_2020,2020,37.40869,-94.6956,2020-09-25,2020-10-17,22,Forest,Suburban,8,0.363636363636364,0.865518689155579
Pittsburg,KS_Forest_Pittsburg_20_01B_2020,2020,37.40869,-94.6956,2020-08-29,2020-09-25,27,Forest,Suburban,22,0.814814814814815,0.865518689155579
Pittsburg,KS_Forest_Pittsburg_20_02_2020,2020,37.4463005,-94.7115021,2020-08-29,2020-10-31,63,Forest,Suburban,13,0.206349206349206,0.802099823951721
Pittsburg,KS_Forest_Pittsburg_20_03_2020,2020,37.4310989,-94.6755981,2020-08-29,2020-10-31,63,Forest,Suburban,13,0.206349206349206,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_20_04_2020,2020,37.4491997,-94.7099991,2020-08-29,2020-10-31,63,Forest,Suburban,10,0.158730158730159,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_20_05_2020,2020,37.4319992,-94.683403,2020-08-29,2020-09-25,27,Forest,Suburban,7,0.259259259259259,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_20_06_2020,2020,37.4319992,-94.683403,2020-09-25,2020-10-17,22,Forest,Suburban,8,0.363636363636364,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_20_07_2020,2020,37.4490013,-94.7129974,2020-08-29,2020-10-31,63,Forest,Suburban,13,0.206349206349206,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_20_08_2020,2020,37.4180984,-94.7220993,2020-08-29,2020-10-17,49,Forest,Suburban,5,0.102040816326531,0.819282293319702
Pittsburg,KS_Forest_Pittsburg_20_10_2020,2020,37.4329987,-94.6727982,2020-08-29,2020-10-31,63,Forest,Suburban,18,0.285714285714286,0.842173337936401
Pittsburg,KS_Forest_Pittsburg_20_16_2020,2020,37.4519997,-94.7136002,2020-08-29,2020-10-31,63,Forest,Suburban,12,0.19047619047619,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_20_2019,2019,37.4463,-94.7115,2019-09-24,2019-10-29,35,Forest,Suburban,11,0.314285714285714,0.802099823951721
Pittsburg,KS_Forest_Pittsburg_21_EndStreet_2021,2021,37.4180984,-94.7220993,2021-08-28,2021-10-31,64,Forest,Suburban,7,0.109375,0.819282293319702
Pittsburg,KS_Forest_Pittsburg_21_IP1_2021,2021,37.4329987,-94.6727982,2021-08-28,2021-10-31,64,Forest,Suburban,8,0.125,0.842173337936401
Pittsburg,KS_Forest_Pittsburg_21_IP2_2021,2021,37.4310989,-94.6755981,2021-08-28,2021-10-31,64,Forest,Suburban,7,0.109375,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_21_IP3_2021,2021,37.4296989,-94.6725998,2021-08-28,2021-10-03,36,Forest,Suburban,4,0.111111111111111,0.842173337936401
Pittsburg,KS_Forest_Pittsburg_21_Railroad_2021,2021,37.408699,-94.6956024,2021-08-28,2021-10-31,64,Forest,Suburban,7,0.109375,0.865518689155579
Pittsburg,KS_Forest_Pittsburg_21_Rouse_2021,2021,37.4319992,-94.683403,2021-08-28,2021-10-03,36,Forest,Suburban,3,0.0833333333333333,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_21_WP2NEW_2021,2021,37.4519997,-94.7136002,2021-08-28,2021-10-03,36,Forest,Suburban,3,0.0833333333333333,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_21_WP3NEW_2021,2021,37.4490013,-94.7129974,2021-08-28,2021-10-17,50,Forest,Suburban,7,0.14,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_21_WP4Oct17_2021,2021,37.4463005,-94.7115021,2021-09-19,2021-10-17,28,Forest,Suburban,4,0.142857142857143,0.802099823951721
Pittsburg,KS_Forest_Pittsburg_21_WP4Sept19_2021,2021,37.4463005,-94.7115021,2021-08-28,2021-09-19,22,Forest,Suburban,2,0.0909090909090909,0.802099823951721
Pittsburg,KS_Forest_Pittsburg_21_WP6_2021,2021,37.4491997,-94.7099991,2021-08-28,2021-10-03,36,Forest,Suburban,4,0.111111111111111,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_22_EndStreet_2022,2022,37.4180984,-94.7220993,2022-08-27,2022-10-29,63,Forest,Suburban,7,0.111111111111111,0.819282293319702
Pittsburg,KS_Forest_Pittsburg_22_IP1_2022,2022,37.4329987,-94.6727982,2022-08-27,2022-10-16,50,Forest,Suburban,6,0.12,0.842173337936401
Pittsburg,KS_Forest_Pittsburg_22_IP2_2022,2022,37.4310989,-94.6755981,2022-08-27,2022-09-16,20,Forest,Suburban,2,0.1,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_22_IP3_2022,2022,37.4296989,-94.6725998,2022-08-27,2022-10-16,50,Forest,Suburban,7,0.14,0.842173337936401
Pittsburg,KS_Forest_Pittsburg_22_Railroad_2022,2022,37.408699,-94.6956024,2022-08-27,2022-09-16,20,Forest,Suburban,3,0.15,0.865518689155579
Pittsburg,KS_Forest_Pittsburg_22_Rouse_2022,2022,37.4319992,-94.683403,2022-08-27,2022-10-29,63,Forest,Suburban,8,0.126984126984127,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_22_WP2NEW_2022,2022,37.4519997,-94.7136002,2022-08-27,2022-10-29,63,Forest,Suburban,7,0.111111111111111,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_22_WP3NEW_2022,2022,37.4490013,-94.7129974,2022-08-27,2022-10-29,63,Forest,Suburban,7,0.111111111111111,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_22_WP4_2022,2022,37.4463005,-94.7115021,2022-08-27,2022-10-29,63,Forest,Suburban,10,0.158730158730159,0.802099823951721
Pittsburg,KS_Forest_Pittsburg_22_WP6_2022,2022,37.4491997,-94.7099991,2022-08-27,2022-10-29,63,Forest,Suburban,7,0.111111111111111,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_23_EndStreet_2023,2023,37.4180984,-94.7220993,2023-08-26,2023-10-22,57,Forest,Suburban,5,0.087719298245614,0.819282293319702
Pittsburg,KS_Forest_Pittsburg_23_IP1_2023,2023,37.4329987,-94.6727982,2023-08-26,2023-09-20,25,Forest,Suburban,3,0.12,0.842173337936401
Pittsburg,KS_Forest_Pittsburg_23_IP3_2023,2023,37.4296989,-94.6725998,2023-08-26,2023-10-22,57,Forest,Suburban,4,0.0701754385964912,0.842173337936401
Pittsburg,KS_Forest_Pittsburg_23_Railroad_2023,2023,37.408699,-94.6956024,2023-08-26,2023-09-25,30,Forest,Suburban,2,0.0666666666666667,0.865518689155579
Pittsburg,KS_Forest_Pittsburg_23_Rouse_2023,2023,37.4319992,-94.683403,2023-08-26,2023-10-22,57,Forest,Suburban,4,0.0701754385964912,0.83447915315628
Pittsburg,KS_Forest_Pittsburg_23_WP2NEW_2023,2023,37.4519997,-94.7136002,2023-09-17,2023-10-22,35,Forest,Suburban,2,0.0571428571428571,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_23_WP3NEW_2023,2023,37.4490013,-94.7129974,2023-08-26,2023-10-22,57,Forest,Suburban,4,0.0701754385964912,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_23_WP4_2023,2023,37.4463005,-94.7115021,2023-08-26,2023-10-22,57,Forest,Suburban,3,0.0526315789473684,0.802099823951721
Pittsburg,KS_Forest_Pittsburg_23_WP6_2023,2023,37.4491997,-94.7099991,2023-08-26,2023-10-22,57,Forest,Suburban,4,0.0701754385964912,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_23_WP7_2023,2023,37.45461,-94.71314,2023-08-26,2023-09-20,25,Forest,Suburban,2,0.08,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_2_2019,2019,37.452,-94.7131,2019-08-30,2019-09-21,22,Forest,Suburban,1,0.0454545454545455,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_3_2019,2019,37.4491,-94.7129,2019-08-27,2019-09-22,26,Forest,Suburban,3,0.115384615384615,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_5_2019,2019,37.4442,-94.7107,2019-08-29,2019-09-24,26,Forest,Suburban,6,0.230769230769231,0.802099823951721
Pittsburg,KS_Forest_Pittsburg_6_2019,2019,37.4492,-94.71,2019-08-28,2019-10-18,51,Forest,Suburban,8,0.156862745098039,0.787036895751953
Pittsburg,KS_Forest_Pittsburg_7_2019,2019,37.4307,-94.6938,2019-08-31,2019-09-08,8,Forest,Suburban,1,0.125,0.862748265266418
Pittsburg,KS_Forest_Pittsburg_8_2019,2019,37.429,-94.6918,2019-08-30,2019-09-08,9,Forest,Suburban,1,0.111111111111111,0.862748265266418
Pittsburg,KS_Forest_Pittsburg_9_2019,2019,37.433,-94.6728,2019-08-26,2019-10-20,55,Forest,Suburban,7,0.127272727272727,0.842173337936401
Ahlers,KS_Forest_Rural_Ahlers_23_105_2023,2023,37.755153,-95.668642,2023-09-01,2023-09-18,17,Forest,Rural,2,0.117647058823529,0.231983751058578
Ahlers,KS_Forest_Rural_Ahlers_23_108_2023,2023,37.199715,-95.051033,2023-09-05,2023-09-21,16,Forest,Rural,4,0.25,0.528083741664886
Ahlers,KS_Forest_Rural_Ahlers_23_109_2023,2023,37.162546,-95.984146,2023-09-26,2023-10-12,16,Forest,Rural,3,0.1875,0.171976566314697
Ahlers,KS_Forest_Rural_Ahlers_23_113_2023,2023,38.054577,-94.439856,2023-10-03,2023-10-17,14,Forest,Rural,3,0.214285714285714,0.424362063407898
Ahlers,KS_Forest_Rural_Ahlers_23_141_2023,2023,37.271632,-95.987988,2023-09-12,2023-09-26,14,Forest,Rural,3,0.214285714285714,0.365918308496475
Ahlers,KS_Forest_Rural_Ahlers_23_148_2023,2023,38.138321,-94.618806,2023-10-18,2023-11-01,14,Forest,Rural,3,0.214285714285714,0.368282794952393
Ahlers,KS_Forest_Rural_Ahlers_23_158_2023,2023,37.097374,-94.653751,2023-09-25,2023-10-09,14,Forest,Rural,2,0.142857142857143,0.678030908107758
Ahlers,KS_Forest_Rural_Ahlers_23_230_2023,2023,37.137329,-90.017104,2023-09-27,2023-10-12,15,Forest,Rural,2,0.133333333333333,0.253175735473633
Ahlers,KS_Forest_Rural_Ahlers_23_234_2023,2023,37.145482,-95.998311,2023-10-13,2023-10-27,14,Forest,Rural,2,0.142857142857143,0.141772627830505
Ahlers,KS_Forest_Rural_Ahlers_23_269_2023,2023,37.461943,-90.191032,2023-09-14,2023-09-28,14,Forest,Rural,2,0.142857142857143,0.369128376245499
Ahlers,KS_Forest_Rural_Ahlers_23_26_2023,2023,37.49993,-95.881983,2023-09-07,2023-09-21,14,Forest,Rural,3,0.214285714285714,0.319053411483765
Ahlers,KS_Forest_Rural_Ahlers_23_277_2023,2023,37.418313,-94.761477,2023-10-10,2023-10-25,15,Forest,Rural,1,0.0666666666666667,0.589932918548584
Ahlers,KS_Forest_Rural_Ahlers_23_278_2023,2023,38.380101,-94.665257,2023-10-17,2023-10-31,14,Forest,Rural,3,0.214285714285714,NA
Ahlers,KS_Forest_Rural_Ahlers_23_279_2023,2023,37.004703,-95.897581,2023-09-13,2023-09-27,14,Forest,Rural,3,0.214285714285714,0.303730845451355
Ahlers,KS_Forest_Rural_Ahlers_23_296_2023,2023,37.504504,-95.154266,2023-10-11,2023-10-25,14,Forest,Rural,2,0.142857142857143,0.205255657434464
Ahlers,KS_Forest_Rural_Ahlers_23_302_2023,2023,37.644034,-94.805965,2023-08-31,2023-09-15,15,Forest,Rural,3,0.2,0.202628135681152
Ahlers,KS_Forest_Rural_Ahlers_23_316_2023,2023,37.39969,-95.883517,2023-10-13,2023-10-27,14,Forest,Rural,4,0.285714285714286,0.222269296646118
