Project,Camera_Trap_Array,Site_Name,Deployment_ID,Date_Out,Date_Retrieved,First_Detection,Survey_Days,Latitude,Longitude,Time_Zone,Habitat,Feature_Water,Feature_Road,Feature_Human_Trail,Feature_Human_Structure,Feature_Log_Rock_Outcrop,Vegetation_Ground_Cover,Vegetation_Understory,Vegetation_Canopy,Camera_Height,Resticted_Field,Obstructed_view,Wide
Snapshot USA - 2019,LA_Forest_Hammond,LA_Forest_Hammond_7,d57391,9/11/19,10/23/19,9/11/19,42,30.52657,-90.47617,CST,riparian,1,0,0,0,0,high,low,low,1,0,0,1
Snapshot USA - 2019,LA_Forest_Hammond,LA_Forest_Hammond_9,d57393,9/11/19,10/23/19,9/11/19,42,30.53081,-90.47699,CST,forest,0,0,0,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_1,d63261,9/1/19,9/30/19,9/1/19,29,42.39357,-72.48895,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_10,d63270,9/4/19,9/30/19,9/4/19,26,42.31592,-72.50197,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_11,d63271,9/1/19,9/30/19,9/2/19,29,42.37383,-72.48542,EST,forest,0,0,0,0,0,medium,high,medium,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_12,d63272,9/1/19,9/30/19,9/1/19,29,42.41433,-72.49433,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_13,d63273,8/31/19,10/21/19,9/1/19,51,42.39923,-72.50448,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_14,d63274,8/31/19,9/27/19,9/1/19,27,42.38962,-72.50982,EST,forest,0,0,0,0,1,low,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_16,d63276,9/1/19,9/30/19,9/1/19,29,42.35102,-72.51055,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_17,d63277,9/1/19,9/30/19,9/1/19,29,42.36162,-72.47678,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_18,d63278,9/1/19,9/27/19,9/1/19,26,42.34088,-72.49468,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_19,d63279,9/2/19,9/30/19,9/2/19,28,42.3594,-72.53912,EST,forest,0,0,0,0,0,high,high,medium,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_2,d63262,9/1/19,9/28/19,9/1/19,27,42.39653,-72.53712,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_20,d63280,9/2/19,9/29/19,9/2/19,27,42.37475,-72.53228,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_4,d63264,8/31/19,9/30/19,9/1/19,30,42.39448,-72.51022,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_5,d63265,9/1/19,9/30/19,9/1/19,29,42.42257,-72.54245,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_6,d63266,9/2/19,9/30/19,9/2/19,28,42.42845,-72.49945,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_7,d63267,9/1/19,9/30/19,9/1/19,29,42.37867,-72.4835,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_8,d63268,9/1/19,9/28/19,9/1/19,27,42.42917,-72.52433,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Amherst,MA_Forest_Amherst_9,d63269,9/1/19,9/28/19,9/1/19,27,42.3154,-72.52045,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Bridgewater_State_University,MA_Forest_Bridgewater_State_University_1,d57836,8/29/19,11/6/19,8/29/19,69,41.98605,-70.95812,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Bridgewater_State_University,MA_Forest_Bridgewater_State_University_2,d57837,8/29/19,11/6/19,8/29/19,69,41.98637,-70.9559,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Bridgewater_State_University,MA_Forest_Bridgewater_State_University_3,d57838,8/29/19,11/6/19,8/29/19,69,41.98608,-70.9538,EST,forest,0,0,1,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Bridgewater_State_University,MA_Forest_Bridgewater_State_University_4,d57839,8/29/19,11/6/19,8/29/19,69,41.98403,-70.9588,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Bridgewater_State_University,MA_Forest_Bridgewater_State_University_5,d57840,8/29/19,11/6/19,8/29/19,69,41.98438,-70.96135,EST,forest,0,0,0,0,0,low,high,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Bridgewater_State_University,MA_Forest_Bridgewater_State_University_6,d57841,8/29/19,11/6/19,8/29/19,69,41.9834,-70.96362,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Bridgewater_State_University,MA_Forest_Bridgewater_State_University_7,d57842,8/29/19,11/6/19,8/29/19,69,41.98907,-70.9601,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Bridgewater_State_University,MA_Forest_Bridgewater_State_University_8,d57843,10/4/19,11/6/19,10/4/19,33,41.98827,-70.95671,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Grafton,MA_Forest_Grafton_1B,d60395,9/1/19,11/2/19,9/1/19,62,42.218468,-71.701737,EST,forest,0,0,0,0,0,low,low,medium,1,0,0,1
Snapshot USA - 2019,MA_Forest_Grafton,MA_Forest_Grafton_2,d60387,9/1/19,11/14/19,9/1/19,74,42.218184,-71.703183,EST,forest,0,0,0,1,0,medium,high,medium,1,0,1,1
Snapshot USA - 2019,MA_Forest_Grafton,MA_Forest_Grafton_3,d60388,9/1/19,11/14/19,9/1/19,74,42.217358,-71.70358,EST,forest,0,0,1,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Grafton,MA_Forest_Grafton_5,d60390,9/1/19,11/14/19,9/1/19,74,42.215098,-71.703878,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Grafton,MA_Forest_Grafton_7,d60392,9/1/19,11/8/19,9/1/19,68,42.214038,-71.699458,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Grafton,MA_Forest_Grafton_8,d60393,9/1/19,11/14/19,9/1/19,74,42.216589,-71.700402,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_1,d61166,9/18/19,11/6/19,9/23/19,49,42.24353,-71.67826,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_10,d61175,9/18/19,11/6/19,9/18/19,49,42.24488,-71.66906,EST,forest,0,0,0,0,1,low,high,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_11,d61176,9/18/19,11/2/19,9/18/19,45,42.24292,-71.66836,EST,forest,0,0,0,0,1,low,medium,high,1,0,0,0
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_12,d61177,9/17/19,11/16/19,9/17/19,60,42.24234,-71.68362,EST,forest,0,0,0,0,1,medium,high,high,1,0,1,0
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_14A,d65823,9/17/19,9/30/19,9/17/19,13,42.23641,-71.68394,EST,forest,1,0,0,0,0,high,high,0,1,0,0,0
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_15,d61180,9/2/19,9/17/19,9/2/19,15,42.23638,-71.68401,EST,forest,0,0,0,0,0,high,high,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_3,d61168,10/23/19,11/2/19,10/23/19,10,42.24767,-71.67062,EST,forest,0,0,0,1,0,low,high,high,1,1,0,1
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_5,d61170,9/18/19,11/6/19,9/18/19,49,42.25488,-71.66779,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_50,d61215,9/20/19,11/6/19,9/20/19,47,42.23856,-71.68789,EST,forest,0,0,0,0,1,medium,high,high,1,0,0,1
Snapshot USA - 2019,MA_Forest_Tufts,MA_Forest_Tufts_9,d61174,9/18/19,11/2/19,9/18/19,45,42.248306,-71.679565,EST,forest,0,0,0,0,1,medium,high,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_1,d60699,9/30/19,10/29/19,9/30/19,29,39.28594,-76.53235,EST,forest,0,0,0,0,1,low,medium,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_10,d60708,9/30/19,10/29/19,9/30/19,29,39.268,-76.58772,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_11,d60709,9/5/19,9/23/19,9/5/19,18,39.32798,-76.64611,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_12,d60710,9/4/19,9/23/19,9/4/19,19,39.36792,-76.68835,EST,forest,1,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_13,d60711,9/6/19,9/24/19,9/6/19,18,39.31357,-76.57121,EST,forest,0,0,0,0,0,low,high,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_14,d60712,9/30/19,10/29/19,9/30/19,29,39.35091,-76.58928,EST,forest,0,0,0,0,1,low,low,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_16,d60714,9/5/19,9/23/19,9/5/19,18,39.30279,-76.65753,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_2,d60700,9/5/19,9/23/19,9/5/19,18,39.36375,-76.60707,EST,forest,0,0,0,0,0,high,high,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_20,d60718,9/5/19,9/23/19,9/5/19,18,39.2766,-76.68253,EST,forest,0,0,0,0,0,low,high,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_3,d60701,9/5/19,9/23/19,9/5/19,18,39.31944,-76.6042,EST,forest,0,0,0,0,1,low,medium,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_4,d60702,9/5/19,10/11/19,9/5/19,36,39.35025,-76.6502,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_5,d60703,9/6/19,9/24/19,9/6/19,18,39.36585,-76.56649,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_6,d60704,9/4/19,9/23/19,9/4/19,19,39.32442,-76.70402,EST,forest,0,0,0,0,1,low,medium,medium,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_7,d60705,9/6/19,9/22/19,9/6/19,16,39.34783,-76.60319,EST,forest,0,0,0,0,0,high,high,high,0,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_8,d60706,9/5/19,9/23/19,9/5/19,18,39.33569,-76.60261,EST,forest,0,0,0,1,0,low,medium,high,1,0,0,1
Snapshot USA - 2019,MD_Forest_Baltimore,MD_Forest_Baltimore_9,d60707,9/5/19,9/23/19,9/5/19,18,39.36082,-76.64178,EST,forest,0,0,0,0,0,medium,high,medium,0,0,0,1
Snapshot USA - 2019,ME_Forest_Piscataquis_County,ME_Forest_Piscataquis_County_1,d59512,9/7/19,10/15/19,9/8/19,38,45.95804,-69.18176,EST,forest,0,0,0,0,1,low,medium,high,1,0,0,1
Snapshot USA - 2019,ME_Forest_Piscataquis_County,ME_Forest_Piscataquis_County_10,d59521,9/6/19,11/7/19,9/6/19,62,46.03986,-69.203,EST,forest,0,0,0,0,0,medium,medium,medium,1,0,0,1
Snapshot USA - 2019,ME_Forest_Piscataquis_County,ME_Forest_Piscataquis_County_11,d59522,9/6/19,11/6/19,9/6/19,61,45.99082,-69.17353,EST,forest,0,0,0,0,0,high,medium,high,1,0,0,1
Snapshot USA - 2019,ME_Forest_Piscataquis_County,ME_Forest_Piscataquis_County_12,d59523,9/7/19,11/7/19,9/7/19,61,46.04332,-69.15558,EST,forest,0,0,0,1,0,medium,medium,medium,1,0,0,1
Snapshot USA - 2019,ME_Forest_Piscataquis_County,ME_Forest_Piscataquis_County_13,d59524,9/6/19,11/7/19,9/6/19,62,46.06262,-69.13603,EST,forest,0,0,0,0,1,low,medium,high,1,0,0,0
Snapshot USA - 2019,ME_Forest_Piscataquis_County,ME_Forest_Piscataquis_County_14,d59525,9/6/19,11/7/19,9/6/19,62,46.07565,-69.1049,EST,forest,0,0,0,0,0,low,0,low,1,0,0,0
Snapshot USA - 2019,ME_Forest_Piscataquis_County,ME_Forest_Piscataquis_County_15,d59526,9/6/19,11/7/19,9/6/19,62,45.92609,-69.1657,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_10,d63039,10/20/19,10/31/19,10/20/19,11,42.43092,-83.12377,EST,forest,0,0,0,0,0,low,low,high,0,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_11,d63040,10/22/19,10/31/19,10/22/19,9,42.36131,-83.25742,EST,forest,0,0,0,0,0,high,medium,medium,0,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_12,d63041,10/20/19,11/2/19,10/20/19,13,42.32664,-83.14329,EST,forest,0,0,0,0,0,medium,medium,medium,1,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_13,d63042,10/20/19,10/31/19,10/20/19,11,42.36284,-83.20659,EST,forest,0,0,0,0,0,low,low,medium,1,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_14,d63043,10/20/19,10/31/19,10/20/19,11,42.39379,-83.27236,EST,forest,0,0,0,0,1,low,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_16,d63045,10/22/19,10/31/19,10/23/19,9,42.38889,-83.26783,EST,forest,0,0,0,0,0,high,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_17,d63046,10/19/19,10/31/19,10/19/19,12,42.41128,-83.20264,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_18,d63047,10/20/19,10/31/19,10/20/19,11,42.33018,-83.0772,EST,forest,0,0,0,0,0,high,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_19,d63048,10/18/19,11/2/19,10/18/19,15,42.44235,-83.05642,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_2,d63031,10/25/19,10/31/19,10/25/19,6,42.3519,-83.25104,EST,forest,0,0,0,0,1,low,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_21,d63050,10/25/19,10/29/19,10/25/19,4,42.2949,-83.0982,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_22,d63051,10/25/19,10/31/19,10/25/19,6,42.2995,-83.0941,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_23,d63052,10/18/19,10/31/19,10/19/19,13,42.3991,-82.9929,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_24,d63053,10/20/19,10/25/19,10/20/19,5,42.35098,-83.04919,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_26,d63055,10/18/19,10/29/19,10/18/19,11,42.44185,-83.19138,EST,anthropogenic,0,0,0,1,0,high,low,low,1,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_27,d63056,10/19/19,10/23/19,10/19/19,4,42.35236,-82.9856,EST,forest,0,0,0,NA,1,low,medium,high,1,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_28,d63057,10/19/19,10/30/19,10/19/19,11,42.43698,-83.16639,EST,forest,0,0,0,0,1,low,medium,high,1,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_30,d63059,10/18/19,10/29/19,10/18/19,11,42.35897,-82.93833,EST,forest,0,0,0,0,1,low,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_31,d63060,10/18/19,10/31/19,10/18/19,13,42.3576,-82.95232,EST,anthropogenic,0,0,0,1,0,high,low,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_32,d63061,10/18/19,10/31/19,10/18/19,13,42.39564,-82.97466,EST,anthropogenic,0,1,0,1,0,high,low,low,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_33,d63062,10/18/19,10/29/19,10/18/19,11,42.35621,-83.10237,EST,forest,0,0,0,1,0,high,low,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_34,d63063,10/19/19,11/3/19,10/19/19,15,42.43698,-83.22945,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_35,d63064,10/19/19,10/24/19,10/19/19,5,42.43958,-83.23282,EST,forest,0,0,0,1,0,high,medium,medium,1,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_48,d63077,10/20/19,11/1/19,10/20/19,12,42.314,-83.13615,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_6,d63035,10/20/19,10/31/19,10/21/19,11,42.3987,-83.26998,EST,forest,0,0,0,0,0,high,high,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_8,d63037,10/25/19,10/31/19,10/25/19,6,42.3431,-83.2496,EST,anthropogenic,0,1,1,1,0,high,low,medium,1,0,0,1
Snapshot USA - 2019,MI_Forest_Detroit,MI_Forest_Detroit_9,d63038,10/25/19,10/30/19,10/25/19,5,42.3681,-83.2521,EST,anthropogenic,0,0,0,1,0,high,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_1,d60178,9/24/19,11/9/19,9/24/19,46,42.47735,-85.45202,EST,anthropogenic,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_10,d60187,9/26/19,9/30/19,9/26/19,4,42.48828,-85.45087,EST,anthropogenic,0,1,0,1,0,medium,low,medium,1,0,0,1
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_12,d60189,9/26/19,11/9/19,9/26/19,44,42.49117,-85.46871,EST,anthropogenic,0,0,0,1,0,medium,medium,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_2,d60179,9/24/19,11/6/19,9/24/19,43,42.47277,-85.45481,EST,forest,0,0,0,1,0,medium,high,medium,1,0,0,1
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_3,d60180,9/24/19,11/9/19,9/24/19,46,42.47526,-85.45341,EST,anthropogenic,0,0,0,1,0,high,low,low,1,0,0,0
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_4,d60181,9/26/19,11/9/19,9/26/19,44,42.47546,-85.45033,EST,anthropogenic,0,0,0,1,0,high,low,low,1,0,0,0
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_5,d60182,9/24/19,11/9/19,9/24/19,46,42.49144,-85.45635,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_6,d60183,9/24/19,11/9/19,9/24/19,46,42.4898,-85.45399,EST,forest,0,0,0,0,0,medium,medium,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_7,d60184,9/26/19,11/9/19,9/26/19,44,42.49298,-85.453,EST,anthropogenic,0,0,1,1,0,high,low,low,1,0,0,0
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_8,d60185,9/26/19,11/9/19,9/26/19,44,42.4909,-85.45103,EST,forest,0,0,0,0,0,medium,medium,medium,1,0,0,1
Snapshot USA - 2019,MI_Forest_Kellogg,MI_Forest_Kellogg_9,d60186,9/24/19,11/9/19,9/24/19,46,42.48579,-85.4562,EST,forest,0,0,0,0,0,low,high,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_1,d58088,8/29/19,10/31/19,8/29/19,63,46.653,-87.5092,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,1
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_10,d58097,8/31/19,11/2/19,8/31/19,63,46.63872,-87.56389,EST,forest,0,0,0,0,0,medium,low,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_11,d58098,9/1/19,11/3/19,9/1/19,63,46.63312,-87.61017,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_12,d58099,9/1/19,11/3/19,9/1/19,63,46.6241,-87.60623,EST,forest,0,0,0,0,0,high,medium,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_13,d58100,9/1/19,11/3/19,9/1/19,63,46.63608,-87.59148,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_14,d58101,9/1/19,11/3/19,9/1/19,63,46.64587,-87.59091,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_15,d58102,9/2/19,11/2/19,9/2/19,61,46.66467,-87.55459,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_16,d58103,9/2/19,11/2/19,9/2/19,61,46.65748,-87.56915,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_17,d58104,9/2/19,11/2/19,9/2/19,61,46.66727,-87.57115,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_19,d58106,9/2/19,11/5/19,9/2/19,64,46.62767,-87.48078,EST,forest,1,0,0,0,0,medium,low,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_2,d58089,8/29/19,11/2/19,8/29/19,65,46.63231,-87.46745,EST,forest,0,0,0,0,1,low,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_20,d58107,9/2/19,11/3/19,9/2/19,62,46.62478,-87.49741,EST,forest,0,0,0,0,0,medium,low,medium,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_22,d58109,9/6/19,10/31/19,9/6/19,55,46.60836,-87.54876,EST,forest,0,0,0,0,0,high,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_23,d58110,9/6/19,10/31/19,9/6/19,55,46.61073,-87.54854,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_24,d58111,9/6/19,10/31/19,9/6/19,55,46.62047,-87.5507,EST,forest,0,0,0,0,1,medium,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_25,d58112,9/8/19,11/3/19,9/8/19,56,46.62084,-87.53201,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_26,d58113,9/8/19,11/1/19,9/8/19,54,46.60821,-87.45537,EST,forest,0,0,1,0,1,medium,medium,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_27,d58114,9/7/19,11/3/19,9/7/19,57,46.6154,-87.521,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_28,d58115,9/8/19,11/1/19,9/8/19,54,46.60846,-87.47283,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_29,d58116,9/7/19,11/1/19,9/7/19,55,46.59897,-87.4696,EST,forest,0,0,0,0,0,high,medium,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_3,d58090,8/30/19,10/31/19,8/30/19,62,46.67646,-87.56363,EST,forest,0,1,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_30,d58117,9/7/19,11/1/19,9/7/19,55,46.60141,-87.49008,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,0
Snapshot USA - 2019,MI_Forest_Upper_Peninsula,MI_Forest_Upper_Peninsula_4,d58091,8/30/19,10/31/19,8/30/19,62,46.66167,-87.52031,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,0
