Array,Site_Name,Year,Latitude,Longitude,Start_Date,End_Date,Survey_Days,Humans_Per_Camera_Per_Day
Herrera,DC_Forest_Urban_CricketGrounds 10/04/2022_2022,2022,38.8145,-76.9872,2022-10-04,2022-10-15,11,0.181818181818182
Herrera,DC_Forest_Urban_DaingerfieldIsland 09/30/2022_2022,2022,38.7956,-77.042,2022-09-30,2022-10-03,3,0.333333333333333
Herrera,DC_Forest_Urban_DoraKelleyPark 09/30/2022_2022,2022,38.8324,-77.1317,2022-09-30,2022-10-21,21,0.476190476190476
Herrera,DC_Forest_Urban_FortChaplinPark 10/03/2022_2022,2022,38.8904,-76.946,2022-10-03,2022-10-18,15,0.0666666666666667
Herrera,DC_Forest_Urban_FortDupontPark 10/03/2022_2022,2022,38.8745,-76.9422,2022-10-03,2022-10-22,19,0.0526315789473684
Herrera,DC_Forest_Urban_FortFootePark 10/04/2022_2022,2022,38.7699,-77.0286,2022-10-04,2022-11-03,30,0.0333333333333333
Herrera,DC_Forest_Urban_FortWilliamsCulvert 10/03/2022_2022,2022,38.8101,-77.0952,2022-10-03,2022-10-15,12,0.916666666666667
Herrera,DC_Forest_Urban_FoundryBranch 10/03/2022_2022,2022,38.9052,-77.0774,2022-10-03,2022-10-27,24,0.0416666666666667
Herrera,DC_Forest_Urban_GlenridgePark 10/03/2022_2022,2022,38.9552,-76.8917,2022-10-03,2022-11-03,31,0.161290322580645
Herrera,DC_Forest_Urban_IndianSpringPark 10/03/2022_2022,2022,39.0161,-77.0096,2022-10-03,2022-10-26,23,0.130434782608696
Herrera,DC_Forest_Urban_JeffersonDistrictPark 09/30/2022_2022,2022,38.8764,-77.2187,2022-09-30,2022-10-08,8,0.25
Herrera,DC_Forest_Urban_JonesPointPark 10/03/2022_2022,2022,38.7956,-77.042,2022-10-03,2022-10-29,26,0.0769230769230769
Herrera,DC_Forest_Urban_KentlandPark 10/03/2022_2022,2022,38.9245,-76.8982,2022-10-03,2022-10-31,28,0.0357142857142857
Herrera,DC_Forest_Urban_LadybirdJohnsonPark 10/03/2022_2022,2022,38.8803,-77.0386,2022-10-03,2022-10-29,26,0.0769230769230769
Herrera,DC_Forest_Urban_LeeDistPark 10/03/2022_2022,2022,38.7724,-77.1094,2022-10-03,2022-10-28,25,1.44
Herrera,DC_Forest_Urban_LillianCareyPark 09/30/2022_2022,2022,38.8406,-77.1409,2022-09-30,2022-10-10,10,3.9
Herrera,DC_Forest_Urban_LittleFallsPark_Res 10/03/2022_2022,2022,38.9472,-77.1156,2022-10-03,2022-10-29,26,0.0769230769230769
Herrera,DC_Forest_Urban_LittleFallsPark_SVU1 10/03/2022_2022,2022,38.9734,-77.1023,2022-10-03,2022-10-29,26,0.5
Herrera,DC_Forest_Urban_LittleFallsPark_SVU2 10/03/2022_2022,2022,38.9579,-77.1648,2022-10-03,2022-10-29,26,1.30769230769231
Herrera,DC_Forest_Urban_LoftridgePark 09/30/2022_2022,2022,38.7951,-77.1056,2022-09-30,2022-10-29,29,0.0689655172413793
Herrera,DC_Forest_Urban_MarieButlerLevinPreserve 09/30/2022_2022,2022,38.9289,-77.1462,2022-09-30,2022-10-28,28,0.0714285714285714
Herrera,DC_Forest_Urban_MasonDistrictPark 09/30/2022_2022,2022,38.8321,-77.173,2022-09-30,2022-10-28,28,0.75
Herrera,DC_Forest_Urban_McCleanPark 09/30/2022_2022,2022,38.9401,-77.1855,2022-09-30,2022-10-24,24,0.0416666666666667
Herrera,DC_Forest_Urban_MillwoodRecCenter 10/04/2022_2022,2022,38.8839,-76.8794,2022-10-04,2022-10-24,20,0.05
Herrera,DC_Forest_Urban_MonticelloPark 09/30/2022_2022,2022,38.8337,-77.07,2022-09-30,2022-10-27,27,0.0740740740740741
Herrera,DC_Forest_Urban_MtOlivetCemetery 10/03/2022_2022,2022,38.9123,-76.9803,2022-10-03,2022-11-03,31,0.0967741935483871
Herrera,DC_Forest_Urban_MtVernonPark 09/03/2022_2022,2022,38.7721,-77.0648,2022-09-03,2022-10-28,55,0.0363636363636364
Herrera,DC_Forest_Urban_NormanstoneParkway 10/03/2022_2022,2022,38.9216,-77.0608,2022-10-03,2022-10-29,26,1.46153846153846
Herrera,DC_Forest_Urban_NorthwestSVP 10/03/2022_2022,2022,39.0489,-77.0114,2022-10-03,2022-10-31,28,0.0714285714285714
Herrera,DC_Forest_Urban_PaintBranchSVP 10/03/2022_2022,2022,38.9866,-76.9308,2022-10-03,2022-10-31,28,0.0714285714285714
Herrera,DC_Forest_Urban_ProvidenceRecCenter 10/03/2022_2022,2022,38.8606,-77.2118,2022-10-03,2022-10-10,7,0.142857142857143
Herrera,DC_Forest_Urban_RCPPineyBranch 10/03/2022_2022,2022,38.9368,-77.0431,2022-10-03,2022-11-04,32,0.0625
Herrera,DC_Forest_Urban_RCPStables 10/03/2022_2022,2022,38.9662,-77.0516,2022-10-03,2022-11-03,31,0.129032258064516
Herrera,DC_Forest_Urban_RCPboundaryBridge 10/03/2022_2022,2022,38.9869,-77.052,2022-10-03,2022-10-19,16,0.0625
Herrera,DC_Forest_Urban_RoachRunLot 10/03/2022_2022,2022,38.8645,-77.0427,2022-10-03,2022-10-29,26,0.576923076923077
Herrera,DC_Forest_Urban_RockCreekCemetery 10/03/2022_2022,2022,38.9461,-77.0166,2022-10-03,2022-10-26,23,0.0434782608695652
Herrera,DC_Forest_Urban_RooseveltIsland 09/30/2022_2022,2022,38.8949,-77.0615,2022-09-30,2022-10-15,15,0.133333333333333
Herrera,DC_Forest_Urban_RoundTreePark 10/03/2022_2022,2022,38.8486,-77.1916,2022-10-03,2022-10-27,24,0.0833333333333333
Herrera,DC_Forest_Urban_SligoCreekGolf 10/03/2022_2022,2022,39.0138,-77.0302,2022-10-03,2022-10-17,14,0.0714285714285714
Herrera,DC_Forest_Urban_SligoSVU1 10/03/2022_2022,2022,39.0342,-77.0303,2022-10-03,2022-10-15,12,0.166666666666667
Herrera,DC_Forest_Urban_SuitlandParkway 10/04/2022_2022,2022,38.8381,-76.9298,2022-10-04,2022-10-19,15,0.0666666666666667
Herrera,DC_Forest_Urban_Sycamore_Island 10/03/2022_2022,2022,38.9568,-77.1314,2022-10-03,2022-10-29,26,2.42307692307692
Herrera,DC_Forest_Urban_TakomaPineyBranch 10/04/2022_2022,2022,38.9836,-77.0094,2022-10-04,2022-10-18,14,0.0714285714285714
Herrera,DC_Forest_Urban_Tuckahoe 09/30/2022_2022,2022,38.8912,-77.1573,2022-09-30,2022-10-15,15,0.333333333333333
Herrera,DC_Forest_Urban_TuckerComCenter 10/04/2022_2022,2022,38.784,-76.9826,2022-10-04,2022-11-03,30,0.0666666666666667
Herrera,DC_Forest_Urban_UptonHill 09/30/2022_2022,2022,38.8726,-77.142,2022-09-30,2022-10-25,25,0.04
Herrera,DC_Forest_Urban_barcroftPark 09/30/2022_2022,2022,38.847,-77.1018,2022-09-30,2022-10-28,28,0.0357142857142857
Herrera,DC_FortChaplinPark 10/08/2021_2021,2021,38.89036345,-76.94597422,2021-10-08,2021-11-14,37,0.0810810810810811
Herrera,DC_FortFootePark 10/08/2021_2021,2021,38.7699292,-77.0286056,2021-10-08,2021-11-14,37,0.0810810810810811
Herrera,DC_FortWardPark 10/12/2021_2021,2021,38.83037511,-77.10075019,2021-10-12,2021-10-20,8,0.625
Herrera,DC_FortWilliamsCulvert 11/04/2021_2021,2021,38.81011101,-77.09522577,2021-11-04,2021-11-16,12,1
Herrera,DC_GlenridgePark 10/15/2021_2021,2021,38.95522954,-76.89171032,2021-10-15,2021-11-17,33,0.121212121212121
Herrera,DC_HensonCreek 10/08/2021_2021,2021,38.81424718,-76.93378868,2021-10-08,2021-11-14,37,0.135135135135135
Herrera,DC_IndianSpringPark 10/11/2021_2021,2021,39.01605887,-77.00964707,2021-10-11,2021-11-09,29,0.0344827586206897
Herrera,DC_JeffersonDistrictPark 10/12/2021_2021,2021,38.87639846,-77.21866259,2021-10-12,2021-11-16,35,0.0285714285714286
Herrera,DC_JonesPointPark 10/08/2021_2021,2021,38.79564575,-77.04201139,2021-10-08,2021-11-14,37,0.0810810810810811
Herrera,DC_KenilworthGardens 10/08/2021_2021,2021,38.91592444,-76.94227813,2021-10-08,2021-10-22,14,0
Herrera,DC_KentlandPark 10/15/2021_2021,2021,38.92448941,-76.89816037,2021-10-15,2021-11-09,25,0.04
Herrera,DC_LadybirdJohnsonPark 10/13/2021_2021,2021,38.88030925,-77.05422013,2021-10-13,2021-11-17,35,0.17142857142857101
Herrera,DC_LeeDistPark 10/12/2021_2021,2021,38.77238327,-77.10881939,2021-10-12,2021-11-13,32,1.3125
Herrera,DC_LillianCareyPark 10/13/2021_2021,2021,38.84055146,-77.14072756,2021-10-13,2021-10-22,9,5.11111111111111
Herrera,DC_LittleFallsPark_Res 10/11/2021_2021,2021,38.94723946,-77.1156194,2021-10-11,2021-11-15,35,0.0857142857142857
Herrera,DC_LittleFallsPark_SVU2 10/11/2021_2021,2021,38.95786938,-77.16484168,2021-10-11,2021-11-15,35,0.114285714285714
Herrera,DC_LoftridgePark 10/12/2021_2021,2021,38.79505723,-77.10560757,2021-10-12,2021-11-13,32,0.0625
Herrera,DC_MarieButlerLevinPreserve 10/12/2021_2021,2021,38.92892977,-77.14626639,2021-10-12,2021-11-15,34,0.0588235294117647
Herrera,DC_MasonDistrictPark 11/03/2021_2021,2021,38.83202433,-77.17310673,2021-11-03,2021-11-16,13,0.692307692307692
Herrera,DC_McCleanPark 10/12/2021_2021,2021,38.94009534,-77.18547117,2021-10-12,2021-11-15,34,0.0588235294117647
Herrera,DC_MillwoodRecCenter 10/08/2021_2021,2021,38.88388597,-76.87937169,2021-10-08,2021-11-14,37,0.189189189189189
Herrera,DC_MonticelloPark 10/12/2021_2021,2021,38.83371832,-77.06995219,2021-10-12,2021-11-06,25,0.08
Herrera,DC_MtOlivetCemetery 10/15/2021_2021,2021,38.91231173,-76.98031853,2021-10-15,2021-11-23,39,0.0512820512820513
Herrera,DC_MtVernonPark 10/13/2021_2021,2021,38.77212483,-77.06477472,2021-10-13,2021-11-13,31,0.0645161290322581
Herrera,DC_NatGeoBuilding 10/13/2021_2021,2021,38.90501505,-77.03779643,2021-10-13,2021-11-17,35,0.771428571428571
Herrera,DC_NorthwestSVP 10/11/2021_2021,2021,39.04891651,-77.01135241,2021-10-11,2021-11-17,37,0.0810810810810811
Herrera,DC_PaintBranchSVP 10/11/2021_2021,2021,38.98657557,-76.930816,2021-10-11,2021-10-27,16,0.0625
Herrera,DC_PopeBranch 10/08/2021_2021,2021,38.87716289,-76.96481818,2021-10-08,2021-11-14,37,0.027027027027027
Herrera,DC_PotomacOverlookPark 10/13/2021_2021,2021,38.91238114,-77.10504628,2021-10-13,2021-10-19,6,0.166666666666667
Herrera,DC_PrinceGeorgeMall 10/15/2021_2021,2021,38.97077342,-76.9652329,2021-10-15,2021-11-08,24,0.0416666666666667
Herrera,DC_RCPPineyBranch 10/13/2021_2021,2021,38.93681881,-77.04309063,2021-10-13,2021-11-05,23,0.0869565217391304
Herrera,DC_RCPStables 10/13/2021_2021,2021,38.96622362,-77.05156421,2021-10-13,2021-11-17,35,0.0857142857142857
Herrera,DC_RCPboundaryBridge 10/13/2021_2021,2021,38.98692,-77.052,2021-10-13,2021-11-17,35,0.114285714285714
Herrera,DC_RoachRunLot 10/13/2021_2021,2021,38.86447323,-77.04268873,2021-10-13,2021-11-17,35,0.0571428571428571
Herrera,DC_RockCreekCemetery 10/17/2021_2021,2021,38.94614553,-77.01661296,2021-10-17,2021-11-23,37,0.0810810810810811
Herrera,DC_RollingcrestPool 10/13/2021_2021,2021,38.96465673,-76.98590733,2021-10-13,2021-11-17,35,0.17142857142857101
Herrera,DC_RooseveltIsland 10/13/2021_2021,2021,38.89486768,-77.06149986,2021-10-13,2021-10-20,7,0.142857142857143
Herrera,DC_RoundTreePark 10/12/2021_2021,2021,38.84861809,-77.19158624,2021-10-12,2021-11-18,37,0.108108108108108
Herrera,DC_ShepherdsParkway 10/08/2021_2021,2021,38.85071202,-77.00488067,2021-10-08,2021-10-15,7,0.142857142857143
Herrera,DC_SligoCreekGolf 10/11/2021_2021,2021,39.03417137,-77.03033085,2021-10-11,2021-11-17,37,0.0540540540540541
Herrera,DC_SoapstoneValley 10/13/2021_2021,2021,38.94647687,-77.06260209,2021-10-13,2021-11-17,35,0.228571428571429
Herrera,DC_SuitlandParkway 10/08/2021_2021,2021,38.83810165,-76.92975687,2021-10-08,2021-11-14,37,0.0540540540540541
Herrera,DC_Sycamore_Island 10/12/2021_2021,2021,38.95668361,-77.13137509,2021-10-12,2021-11-15,34,0.441176470588235
Herrera,DC_TakomaPineyBranch 10/13/2021_2021,2021,38.98362725,-77.00935287,2021-10-13,2021-11-17,35,0.428571428571429
Herrera,DC_TuckerComCenter 10/08/2021_2021,2021,38.78396526,-76.98255258,2021-10-08,2021-11-14,37,0.108108108108108
Herrera,DC_UWIN_Arboretum 10/15/2021_2021,2021,38.90926534,-76.95794197,2021-10-15,2021-10-31,16,0.0625
Herrera,DC_WalkerMillsPark 10/08/2021_2021,2021,38.87236197,-76.86755316,2021-10-08,2021-11-14,37,0.0540540540540541
Herrera,DC_barcroftPark 10/13/2021_2021,2021,38.84702747,-77.10167788,2021-10-13,2021-11-13,31,0.193548387096774
UT_Desert_Wasatch,DD_01.USA.2019_2019,2019,40.56655,-111.81139,2019-10-03,2019-10-11,8,0
UT_SLC_20,DD_01.USA.2020_2020,2020,40.56795,-111.80951,2020-09-09,2020-10-04,25,0.16
UT_Desert_Wasatch,DD_02.USA.2019_2019,2019,40.55893,-111.81396,2019-10-03,2019-11-17,45,0.0222222222222222
UT_SLC_20,DD_02.USA.2020_2020,2020,40.55891,-111.81397,2020-10-04,2020-11-01,28,0.178571428571429
UT_Desert_Wasatch,DD_03.USA.2019_2019,2019,40.55909,-111.8269,2019-10-03,2019-11-16,44,0.977272727272727
UT_Desert_Wasatch,DD_04.USA.2019_2019,2019,40.55971,-111.83898,2019-10-02,2019-11-16,45,0.466666666666667
UT_SLC_20,DD_05.USA.2020_2020,2020,40.56101,-111.84911,2020-10-04,2020-11-02,29,24.1034482758621
UT_Desert_Wasatch,DD_07.USA.2019_2019,2019,40.56902,-111.87101,2019-10-05,2019-11-17,43,1.76744186046512
UT_SLC_20,DD_07.USA.2020_2020,2020,40.56912,-111.87093,2020-10-09,2020-11-03,25,7
UT_Desert_Wasatch,DD_08.USA.2019_2019,2019,40.56938,-111.88038,2019-10-04,2019-11-17,44,1.72727272727273
DE_Forest_Wilmington,DE_Forest_Wilmington_10_2019,2019,39.76002,-75.51743,2019-08-31,2019-10-11,41,0.170731707317073
DE_Forest_Wilmington,DE_Forest_Wilmington_11_2019,2019,39.61871,-75.73917,2019-08-27,2019-10-09,43,0.0930232558139535
DE_Forest_Wilmington,DE_Forest_Wilmington_12_2019,2019,39.80163,-75.59646,2019-08-28,2019-10-11,44,0.113636363636364
DE_Forest_Wilmington,DE_Forest_Wilmington_13_2019,2019,39.77303,-75.56484,2019-08-31,2019-09-28,28,0.0714285714285714
DE_Forest_Wilmington,DE_Forest_Wilmington_14_2019,2019,39.64268,-75.67967,2019-08-27,2019-09-28,32,0.0625
DE_Forest_Wilmington,DE_Forest_Wilmington_1_2019,2019,39.7362,-75.58108,2019-09-05,2019-10-15,40,0.1
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_01_2020,2020,39.7356,-75.5811,2020-08-31,2020-10-03,33,0.181818181818182
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_02_2020,2020,39.6953,-75.5924,2020-08-31,2020-10-03,33,1.18181818181818
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_03_2020,2020,39.6789,-75.6359,2020-08-31,2020-10-02,32,0.03125
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_04_2020,2020,39.812,-75.6463,2020-08-31,2020-10-04,34,0.147058823529412
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_05_2020,2020,39.8002,-75.6629,2020-08-31,2020-10-01,31,0.354838709677419
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_06_2020,2020,39.8285,-75.6085,2020-08-31,2020-10-01,31,0.225806451612903
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_07_2020,2020,39.6116,-75.73,2020-08-30,2020-10-03,34,0.470588235294118
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_08_2020,2020,39.6619,-75.6825,2020-08-30,2020-10-03,34,0.117647058823529
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_09_2020,2020,39.6361,-75.689,2020-08-30,2020-10-03,34,0.264705882352941
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_10_2020,2020,39.7595,-75.517,2020-08-31,2020-10-03,33,0.454545454545455
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_11_2020,2020,39.6187,-75.7392,2020-08-30,2020-10-03,34,0.294117647058824
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_12_2020,2020,39.8013,-75.5962,2020-08-31,2020-10-03,33,0.333333333333333
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_13_2020,2020,39.7719,-75.5667,2020-08-21,2020-10-04,44,0.409090909090909
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_14_2020,2020,39.6417,-75.6774,2020-08-30,2020-10-03,34,0.352941176470588
Wilmington,DE_Forest_Wilmington_21_loc_01_2021,2021,39.735692,-75.581121,2021-08-27,2021-10-01,35,0.17142857142857101
Wilmington,DE_Forest_Wilmington_21_loc_02_2021,2021,39.695364,-75.592477,2021-08-27,2021-10-01,35,0.0571428571428571
Wilmington,DE_Forest_Wilmington_21_loc_03 08/31/2021_2021,2021,39.6788439,-75.6362474,2021-08-31,2021-09-26,26,0.0384615384615385
Wilmington,DE_Forest_Wilmington_21_loc_04 09/07/2021_2021,2021,39.8120068,-75.6463103,2021-09-07,2021-09-27,20,0.1
Wilmington,DE_Forest_Wilmington_21_loc_05 08/31/2021_2021,2021,39.800178,-75.662893,2021-08-31,2021-09-27,27,0.148148148148148
Wilmington,DE_Forest_Wilmington_21_loc_06 08/31/2021_2021,2021,39.8284669,-75.608456,2021-08-31,2021-09-26,26,0.0769230769230769
Wilmington,DE_Forest_Wilmington_21_loc_07_2021,2021,39.6119355,-75.7294645,2021-08-31,2021-09-30,30,0.0666666666666667
Wilmington,DE_Forest_Wilmington_21_loc_08 08/31/2021_2021,2021,39.661908,-75.682552,2021-08-31,2021-09-30,30,0.0666666666666667
Wilmington,DE_Forest_Wilmington_21_loc_09_2021,2021,39.6361069,-75.688998,2021-09-01,2021-09-08,7,NA
Wilmington,DE_Forest_Wilmington_21_loc_10_2021,2021,39.759541,-75.516994,2021-08-27,2021-10-01,35,0.0857142857142857
Wilmington,DE_Forest_Wilmington_21_loc_11 08/31/2021_2021,2021,39.618709,-75.739168,2021-08-31,2021-09-30,30,0.0333333333333333
Wilmington,DE_Forest_Wilmington_21_loc_12_2021,2021,39.8013499,-75.5961571,2021-09-15,2021-10-16,31,0.0645161290322581
Wilmington,DE_Forest_Wilmington_21_loc_13 08/27/2021_2021,2021,39.7694579,-75.5582128,2021-08-27,2021-09-25,29,0.482758620689655
Wilmington,DE_Forest_Wilmington_21_loc_14_2021,2021,39.641657,-75.677431,2021-08-31,2021-09-01,1,1
Wilmington,DE_Forest_Wilmington_21_loc_15_2021,2021,39.650774,-75.674365,2021-09-02,2021-09-21,19,0.0526315789473684
Wilmington,DE_Forest_Wilmington_21_loc_16_2021,2021,39.729056,-75.7669806,2021-08-30,2021-09-16,17,0
Wilmington,DE_Forest_Wilmington_21_loc_17_2021,2021,39.800547,-75.5791089,2021-09-01,2021-10-02,31,0.0645161290322581
DE_Forest_Wilmington,DE_Forest_Wilmington_2_2019,2019,39.69569,-75.59247,2019-08-28,2019-09-20,23,0.0869565217391304
DE_Forest_Wilmington,DE_Forest_Wilmington_3_2019,2019,39.67897,-75.63591,2019-09-05,2019-10-15,40,0.125
DE_Forest_Wilmington,DE_Forest_Wilmington_4_2019,2019,39.81224,-75.64624,2019-09-04,2019-10-11,37,0.108108108108108
DE_Forest_Wilmington,DE_Forest_Wilmington_5_2019,2019,39.79695,-75.65637,2019-09-03,2019-10-10,37,0.45945945945946
DE_Forest_Wilmington,DE_Forest_Wilmington_6_2019,2019,39.82279,-75.61494,2019-08-30,2019-10-01,32,0.125
DE_Forest_Wilmington,DE_Forest_Wilmington_7_2019,2019,39.61318,-75.72986,2019-08-27,2019-10-09,43,0.0930232558139535
DE_Forest_Wilmington,DE_Forest_Wilmington_8_2019,2019,39.66203,-75.68302,2019-08-28,2019-10-11,44,0.0681818181818182
DE_Forest_Wilmington,DE_Forest_Wilmington_9_2019,2019,39.63511,-75.68611,2019-08-27,2019-10-11,45,0.0666666666666667
UT_Wasatch_20,Days Fork Trail.USA.2020_2020,2020,40.66034,-111.62922,2020-09-03,2020-10-02,29,0.0344827586206897
StLawrence,Deployment 2_2021,2021,44.3596717,-75.0954946,2021-08-20,2021-10-27,68,0.0147058823529412
UT_Wasatch_20,Desolation Wasatch.USA.2020_2020,2020,40.67523,-111.7233,2020-09-03,2020-10-04,31,1.96774193548387
DeLuca,FL_Deluca_Preserve_21_D2_2021,2021,27.644475,-80.883045,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc10 10/13/2021_2021,2021,27.65699,-80.888729,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc11 10/13/2021_2021,2021,27.650081,-80.89074,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc12 10/13/2021_2021,2021,27.650474,-80.892335,2021-10-13,2021-11-05,23,NA
DeLuca,FL_Deluca_Preserve_21_loc13 10/13/2021_2021,2021,27.650936,-80.896542,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc14 10/13/2021_2021,2021,27.659076,-80.892032,2021-10-13,2021-11-05,23,0
DeLuca,FL_Deluca_Preserve_21_loc15 10/13/2021_2021,2021,27.661342,-80.893189,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc16 10/13/2021_2021,2021,27.663402,-80.88989,2021-10-13,2021-11-05,23,0
DeLuca,FL_Deluca_Preserve_21_loc17 10/14/2021_2021,2021,27.662605,-80.896296,2021-10-14,2021-11-05,22,0.0909090909090909
DeLuca,FL_Deluca_Preserve_21_loc18 10/14/2021_2021,2021,27.664889,-80.899406,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc19 10/14/2021_2021,2021,27.668482,-80.902831,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc1_2021,2021,27.644603,-80.885518,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc20 10/14/2021_2021,2021,27.665045,-80.913463,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc21 10/14/2021_2021,2021,27.661777,-80.915213,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc22 10/14/2021_2021,2021,27.660324,-80.925047,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc23 10/14/2021_2021,2021,27.659793,-80.927532,2021-10-14,2021-11-05,22,0
DeLuca,FL_Deluca_Preserve_21_loc24 10/14/2021_2021,2021,27.648461,-80.929025,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc25 10/14/2021_2021,2021,27.658339,-80.929017,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc26 10/14/2021_2021,2021,27.672647,-80.905917,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc27 10/14/2021_2021,2021,27.674289,-80.909373,2021-10-14,2021-11-05,22,0.0909090909090909
DeLuca,FL_Deluca_Preserve_21_loc28 10/14/2021_2021,2021,27.676366,-80.912259,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc29 10/14/2021_2021,2021,27.680225,-80.912544,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc30 10/14/2021_2021,2021,27.683025,-80.911052,2021-10-14,2021-11-05,22,0.0454545454545455
DeLuca,FL_Deluca_Preserve_21_loc4 10/13/2021_2021,2021,27.650268,-80.88295,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc5 10/13/2021_2021,2021,27.652027,-80.885932,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc6 10/13/2021_2021,2021,27.652474,-80.88377,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc7 10/13/2021_2021,2021,27.653991,-80.888377,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc8 10/13/2021_2021,2021,27.655173,-80.886791,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_21_loc9 10/13/2021_2021,2021,27.655615,-80.889861,2021-10-13,2021-11-05,23,0.0434782608695652
DeLuca,FL_Deluca_Preserve_loc3 10/13/2021_2021,2021,27.649218,-80.884913,2021-10-13,2021-11-05,23,0.0434782608695652
Alto,FL_Forest_Alto_ALC38_2022,2022,29.793,-82.137,2022-09-01,2022-11-16,76,0.0263157894736842
Alto,FL_Forest_Alto_ALC39_2022,2022,29.7867,-82.1381,2022-09-01,2022-10-16,45,0.133333333333333
Alto,FL_Forest_Alto_ALC40_2022,2022,29.7907,-82.1308,2022-09-01,2022-11-16,76,0.0394736842105263
Alto,FL_Forest_Alto_ALC41_2022,2022,29.7793,-82.1374,2022-09-01,2022-11-10,70,0.0285714285714286
Alto,FL_Forest_Alto_ALC47_2022,2022,29.775,-82.1266,2022-09-01,2022-09-07,6,0.166666666666667
Alto,FL_Forest_Alto_ALC48_2022,2022,29.7678,-82.1193,2022-09-01,2022-10-30,59,0.0677966101694915
Alto,FL_Forest_Alto_ALC49_2022,2022,29.7826,-82.1339,2022-09-01,2022-11-10,70,0.0571428571428571
Alto,FL_Forest_Alto_ALC51_2022,2022,29.7697,-82.1284,2022-09-01,2022-10-30,59,0.0677966101694915
Alto,FL_Forest_Alto_ALC59_2022,2022,29.7882,-82.1202,2022-09-06,2022-10-30,54,0.0740740740740741
Alto,FL_Forest_Alto_ALC60_2022,2022,29.7913,-82.1254,2022-09-06,2022-10-30,54,0.0555555555555556
Alto,FL_Forest_Alto_ALC61_2022,2022,29.7846,-82.1261,2022-09-06,2022-10-30,54,0.0740740740740741
Alto,FL_Forest_Alto_ALC62_2022,2022,29.7821,-82.1294,2022-09-06,2022-10-30,54,0.111111111111111
Alto,FL_Forest_Alto_ALC63_2022,2022,29.7801,-82.1248,2022-09-06,2022-10-30,54,0.0925925925925926
Alto,FL_Forest_Alto_ALC64_2022,2022,29.7925,-82.1512,2022-09-06,2022-10-30,54,0.037037037037037
Alto,FL_Forest_Alto_ALC65_2022,2022,29.7939,-82.1591,2022-09-06,2022-10-06,30,0.0333333333333333
Alto,FL_Forest_Alto_ALC66_2022,2022,29.7916,-82.1636,2022-09-06,2022-10-30,54,0.0740740740740741
