Camera_Trap_Array,Site_Name,Deployment_ID,Date_Out,Date_Retrieved,Survey_Days,Latitude,Longitude,Time_Zone,Development,detection_distance,Feature_Water,Feature_Road,Feature_Human_Trail,human_pics_removed,deployment_notes
DC_Urban_ML_Sites_20,ML1329, ,2020-09-01,2020-09-16,15,38.90257,-76.98788,EST,Urban,100,0,0,1,n,"Lots of wind triggers.  Cat, fox, raccoons.  No herbivores."
DC_Urban_ML_Sites_20,ML1330, ,2020-09-01,2020-09-16,15,38.90225,-76.98462,EST,Urban,100,0,0,1,n, 
DC_Urban_ML_Sites_20,ML1331, ,2020-09-01,2020-09-16,15,38.90273,-76.99549,EST,Urban,100,0,0,1,n, 
DC_Urban_ML_Sites_20,ML1332, ,2020-09-01,2020-09-16,15,38.9029,-76.99273,EST,Urban,100,0,0,1,n,Site placard not displayed unable to varify date and time
DC_Urban_ML_Sites_20,ML1333, ,2020-09-01,2020-09-16,15,38.90177,-76.99142,EST,Urban,100,0,0,0,n, 
DC_Urban_ML_Sites_20,ML1334, ,2020-09-01,2020-09-16,15,38.90106,-76.99939,EST,Urban,100,0,0,1,n, 
DC_Urban_ML_Sites_20,ML1335, ,2020-09-01,2020-09-16,15,38.90557,-76.99908,EST,Urban,100,0,0,1,n, 
DC_Urban_ML_Sites_20,ML1336, ,2020-09-01,2020-09-16,15,38.90467,-76.99711,EST,Urban,100,0,0,1,n, 
DC_Urban_ML_Sites_20,ML1337, ,2020-09-01,2020-09-16,15,38.90416,-77.00074,EST,Wild,100,0,0,1,n, 
DC_Urban_ML_Sites_20,ML1338, ,2020-09-01,2020-09-16,15,38.90502,-77.00124,EST,Wild,100,0,0,1,n,Camera was intentionally covered 5 days into the deployment
DC_Urban_ML_Sites_20,ML2914, ,2020-09-03,2020-09-18,15,38.86542,-76.94743,EST,Wild,100,0,1,0,n,Site placard not displayed. Unable to verify date and time.
DC_Urban_ML_Sites_20,ML2915, ,2020-09-03,2020-09-18,15,38.8758,-76.96171,EST,Wild,100,0,0,0,n,Found human trash. No animal tracks.
DC_Urban_ML_Sites_20,ML2916, ,2020-09-03,2020-09-18,15,38.87522,-76.95933,EST,Wild,100,0,1,0,n, 
DC_Urban_ML_Sites_20,ML2917, ,2020-09-03,2020-09-18,15,38.87678,-76.95958,EST,Rural, ,0,1,0,n, 
DC_Urban_ML_Sites_20,ML2918, ,2020-09-03,2020-09-18,15,38.87511,-76.96078,EST,Rural, ,0,0,0,n, 
DC_Urban_ML_Sites_20,ML2919, ,2020-09-03,2020-09-18,15,38.87453,-76.95963,EST,Rural, ,1,0,0,n, 
DC_Urban_ML_Sites_20,ML2920, ,2020-09-03,2020-09-18,15,38.87309,-76.956,EST,Rural, ,0,0,1,n, 
DC_Urban_ML_Sites_20,ML2921, ,2020-09-03,2020-09-18,15,38.87542,-76.96384,EST,Rural, ,0,1,0,n, 
DC_Urban_ML_Sites_20,ML2922, ,2020-09-03,2020-09-18,15,38.87673,-76.96674,EST,Rural, ,0,1,0,n, 
DC_Urban_ML_Sites_20,ML2923, ,2020-09-03,2020-09-18,15,38.87397,-76.96793,EST,Rural, ,0,0,1,n, 
DC_Urban_ML_Sites_20,ML2924, ,2020-09-03,2020-09-18,15,38.87339,-76.96495,EST,Rural, ,0,1,0,n, 
DC_Urban_ML_Sites_20,ML2925, ,2020-09-03,2020-09-18,15,38.87085,-76.973,EST,Rural,12.6,0,0,1,n,Animals periodically moved the camera
DC_Urban_ML_Sites_20,ML2926, ,2020-09-03,2020-09-18,15,38.87379,-76.95186,EST,Rural,13.2,0,0,0,n, 
DC_Urban_ML_Sites_20,ML2927, ,2020-09-03,2020-09-18,15,38.86802,-76.94785,EST,Rural,10.2,0,1,0,n, 
DC_Urban_ML_Sites_20,ML2928, ,2020-09-03,2020-09-18,15,38.86796,-76.94597,EST,Rural,10,0,1,0,n,Branch fell on and in front of camera
DC_Urban_ML_Sites_20,ML2929, ,2020-09-03,2020-09-18,15,38.86604,-76.94425,EST,Rural,7.2,0,1,0,n, 
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_01,d69571,2020-08-18,2020-11-02,76,39.02594,-92.77105,CST,Wild,9.6,0,0,0,n,Site near trail
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_02,d69572,2020-08-18,2020-11-02,76,39.02261,-92.77086,CST,Wild,7.3,0,0,0,n, 
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_03,d69573,2020-08-13,2020-10-30,78,39.01558,-92.77081,CST,Wild,8,0,0,0,n, 
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_04,d69574,2020-08-13,2020-11-02,81,39.01193,-92.77093,CST,Wild,12,0,0,0,n, 
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_05,d69575,2020-08-13,2020-11-02,81,39.02273,-92.7665,CST,Wild,13,0,0,0,n, 
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_06,d69576,2020-08-18,2020-11-02,76,39.01901,-92.76646,CST,Rural,16,0,0,0,n, 
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_07,d69577,2020-08-13,2020-10-30,78,39.01555,-92.76672,CST,Wild,9,0,0,0,n, 
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_08,d69578,2020-08-13,2020-10-30,78,39.01223,-92.76649,CST,Wild,10,0,0,0,n, 
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_09,d69579,2020-08-13,2020-10-29,77,39.01897,-92.76218,CST,Wild,5.5,0,0,0,n,This site was treated for Amur honeysuckle two years ago using a forestry fecon head.
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_11,d69581,2020-08-14,2020-10-30,77,39.01905,-92.75781,CST,Wild,6.7,0,0,0,n,Site is along Indian Creek near a hiking triail.
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_12,d69582,2020-08-18,2020-10-30,73,39.0157,-92.75818,CST,Rural,9,0,0,0,n,"facing W in deciduous woodland; towards NEON tick-monitoring plot
Camera trappers:  Robert Hagen, Samuel Harding, Hannah Nuest, Logan Hagan-Mcanany"
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_12b,d71818,2020-10-01,2020-10-04,3,39.0157,-92.75818,CST,Rural,17,0,1,0,n, 
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_12c,d71819,2020-10-05,2020-10-30,25,39.0157,-92.75818,CST,Rural,8,0,1,0,n,"new site for 2020; deciduous woodland, site of deer exclosure control plot (KU3-2C)
Bushnell Trophy Cam
field team: Robert Hagen, Logan Hagan-Mcanany, Samuel Harding, Hannah Nuest"
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_13,d69583,2020-08-18,2020-09-22,35,39.02377,-92.75261,CST,Rural,14,0,0,0,n," SD card full at retrieval: last image 10/17/2020, 3:15 PM
Vegetation blowing in the wind from 10:30 AM-2:00 PM. Image set reduced from 6700  530 by removing most of these sequences 
Camera trappers: Robert Hagen, Sierra Wadood, Logan Hagan-Mcanany
eM"
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_14,d69584,2020-09-22,2020-10-30,38,39.0189,-92.75355,CST,Rural,17,0,0,0,n,"Rockefeller Prairie, field mowed, attached to post; SD card filled prior to retrieval"
MO_Anthropogenic_University_of_Missouri_20,MO_Anthropogenic_University_of_Missouri_20_15,d69585,2020-08-13,2020-10-23,71,39.01554,-92.75341,CST,Wild,8.5,0,0,0,n,"Last year this was an invasive honeysuckle jungle. This past summer, the honeysuckle was cleared out and it's now an open area between a pond and a road (hence the human traffic)."
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_03,d69589,2020-08-29,2020-09-06,8,36.56997,-93.06698,CST,Rural,14,0,0,0,n,"facing NNE, field had been mowed"
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_04,d69590,2020-08-29,2020-10-30,62,36.56521,-93.0697,CST,Rural,11,0,0,0,n,"acing NNW in deciduous woodland; mounted lower than in 2019
Camera trappers:  Robert Hagen, Samuel Harding, Hannah Nuest, Logan Hagan-Mcanany"
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_05,d69591,2020-08-29,2020-10-30,62,36.56168,-93.06557,CST,Rural,13,0,0,0,n,"facing NW in deciduous woodland;
Camera trappers:  Robert Hagen"
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_06,d69592,2020-08-29,2020-10-30,62,36.56818,-93.07422,CST,Rural,16,0,0,0,n,"facing NNW in mixed red cedar and deciduous woodland;
Camera trappers:  Robert Hagen"
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_07,d69593,2020-08-29,2020-10-30,62,36.56585,-93.0795,CST,Rural,20,0,0,0,n,"Camera clock reset to Jan 1, 2017 on deployment. 
Actual deployment time = 09/23/2020  15:54  image = img0081
 Time adjustment:  add 1361 days +15 hrs + 39 minutes to recorded times   
2nd half of deployment failed--camera failed to write on SD card afte"
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_08,d69594,2020-08-29,2020-10-30,62,36.57464,-93.09068,CST,Rural,19,0,0,0,n,"facing NE, attached to post, at edge of hayfield (cut before deployment)
Ended 1:00 PM on 28 September card full (wind-blown plants); battery failure after card swap. Removed sequences with waving plants only
Camera trappers:  Robert Hagen, Laura Corcora"
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_1_reupload,d71110,2020-08-29,2020-10-30,62,36.57266,-93.05653,CST,Rural,9,0,0,0,n,camera was set a little too low this year!
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_10,d69596,2020-08-30,2020-10-31,62,36.56608,-93.07447,CST,Suburban, ,0,0,0,n, 
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_2_reupload,d71111,2020-08-29,2020-10-30,62,36.57335,-93.06231,CST,Rural,7,0,0,0,n,"camera date set incorrectly: start date = 9/22/2020 not 10/22/2020 
shift 1 month earlier
camera with very large number of wind-caused events: 5300 images originally!
Camera = Bushnell Trophy Cam; setting error--only 1 image per trigger"
MO_Forest_Bull_Shoals_20,MO_Forest_Bull_Shoals_20_3b,d71109,2020-10-08,2020-10-30,22,36.56997,-93.06698,CST,Suburban, ,0,0,0,n, 
MO_Forest_HBHM_Acres_20,MO_Forest_HBHM_Acres_20_01,d70338,2020-09-01,2020-10-25,54,40.08483,-92.59672,CST,Suburban, ,0,0,0,n, 
MO_Forest_HBHM_Acres_20,MO_Forest_HBHM_Acres_20_02,d70339,2020-09-01,2020-11-01,61,40.08813,-92.60205,CST,Suburban, ,0,0,0,n, 
MO_Forest_HBHM_Acres_20,MO_Forest_HBHM_Acres_20_03,d70340,2020-09-01,2020-11-01,61,40.07442,-92.60777,CST,Suburban, ,0,0,0,n, 
MO_Forest_HBHM_Acres_20,MO_Forest_HBHM_Acres_20_04,d70341,2020-09-01,2020-11-01,61,40.07235,-92.59742,CST,Suburban, ,0,0,0,n, 
MO_Forest_HBHM_Acres_20,MO_Forest_HBHM_Acres_20_05,d70342,2020-09-01,2020-11-01,61,40.08412,-92.60483,CST,Suburban, ,0,0,0,n, 
MO_Forest_HBHM_Acres_20,MO_Forest_HBHM_Acres_20_06,d70343,2020-09-01,2020-11-01,61,40.07612,-92.60167,CST,Suburban, ,0,0,0,n, 
MO_Forest_HBHM_Acres_20,MO_Forest_HBHM_Acres_20_07,d70344,2020-09-01,2020-11-01,61,40.08082,-92.6007,CST,Suburban, ,0,0,0,n, 
MO_Forest_HBHM_Acres_20,MO_Forest_HBHM_Acres_20_08,d70345,2020-09-01,2020-11-01,61,40.07772,-92.5959,CST,Suburban,6,0,0,0,n,Switched Cameras on Sept 25
MO_Forest_HBHM_Acres_20,MO_Forest_HBHM_Acres_20_09,d70346,2020-09-01,2020-11-01,61,40.07904,-92.60732,CST,Suburban,7,0,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_01A,d69620,2020-09-04,2020-10-11,37,48.4107,-114.4659,MST,Rural, ,0,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_01B,d71112,2020-10-12,2020-11-03,22,48.4107,-114.4659,MST,Rural, ,0,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_02,d69621,2020-09-01,2020-10-14,43,48.40814,-114.45938,MST,Rural, ,0,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_03,d69622,2020-09-01,2020-11-03,63,48.40847,-114.46187,MST,Rural, ,1,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_04,d69623,2020-10-14,2020-11-03,20,48.40807,-114.45962,MST,Rural, ,0,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_05,d69624,2020-08-30,2020-11-03,65,48.41066,-114.46065,MST,Suburban,6,0,0,0,n,Switched cameras mid-deployment. Same location as RailroadA
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_06,d69625,2020-09-01,2020-10-11,40,48.40695,-114.4659,MST,Rural, ,0,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_07,d69626,2020-10-11,2020-11-03,23,48.40707,-114.46538,MST,Rural, ,0,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_08,d69627,2020-09-01,2020-10-25,54,48.40865,-114.46622,MST,Rural, ,1,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_09,d69628,2020-09-05,2020-09-29,24,48.40878,-114.45606,MST,Rural, ,0,0,0,n, 
MT_Forest_River_Trail_20,MT_Forest_River_Trail_20_10,d69629,2020-09-29,2020-11-03,35,48.40871,-114.4562,MST,Rural, ,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_01,d70820,2020-08-20,2020-10-11,52,47.73534,-107.82448,MST,Rural, ,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_03,d70822,2020-09-05,2020-10-06,31,47.75724,-107.66449,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_100,d71269,2020-09-02,2020-10-15,43,47.77443,-107.71928,MST,Suburban,11,0,0,1,n,"New location close to MFT_03 from 2019.
We consider this a trail."
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_102,d71271,2020-09-02,2020-10-15,43,47.775,-107.69308,MST,Suburban,16,0,0,1,n,"New location.
We consider a trail.
No trapper at start becasue camera was already placed before 9/12 when we started our 50 day count."
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_103,d71272,2020-09-01,2020-10-15,44,47.77443,-107.67919,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_104,d71273,2020-09-23,2020-10-15,22,47.77567,-107.66959,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_105,d71274,2020-09-02,2020-10-11,39,47.78105,-107.78563,MST,Suburban,14,0,0,0,n,"Same camera and placement as last year's deployment MA_Forest_Tufts_05.
No camera trapper at beginning but was running from 9/12."
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_106,d71275,2020-08-19,2020-10-11,53,47.78061,-107.77323,MST,Rural, ,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_107,d71276,2020-09-02,2020-10-12,40,47.78183,-107.76003,MST,Suburban,9,0,0,0,n,Slightly (~15 m) moved from deployment MA_Forest_Tufts_10 last year but same camera. Start has no trapper but was running on 9/12
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_108,d71277,2020-09-01,2020-09-30,29,47.78137,-107.7455,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_109,d71278,2020-09-01,2020-09-25,24,47.78309,-107.73354,MST,Suburban,12,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_110,d71279,2020-09-01,2020-10-15,44,47.78278,-107.71979,MST,Suburban,12,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_111,d71280,2020-09-01,2020-10-15,44,47.78307,-107.70652,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_112,d71281,2020-08-23,2020-09-27,35,47.78333,-107.69316,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_113,d71282,2020-08-19,2020-09-27,39,47.79047,-107.78668,MST,Rural,5,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_114,d71283,2020-09-06,2020-10-11,35,47.79078,-107.77359,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_116,d71285,2020-09-01,2020-10-03,32,47.79101,-107.74693,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_117,d71286,2020-09-02,2020-10-03,31,47.79205,-107.73342,MST,Wild, ,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_118,d71287,2020-09-05,2020-10-14,39,47.79169,-107.72028,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_120,d71288,2020-09-03,2020-10-15,42,47.80048,-107.73473,MST,Wild, ,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_13,d71268,2020-09-02,2020-10-11,39,47.70779,-107.84752,MST,Wild, ,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_14,d71290,2020-09-10,2020-10-11,31,47.70665,-107.83702,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_18,d71291,2020-09-01,2020-10-11,40,47.71645,-107.85226,MST,Suburban,10,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_19,d71292,2020-09-21,2020-10-11,20,47.71626,-107.83598,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_23,d71293,2020-09-21,2020-10-11,20,47.72553,-107.8634,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_24,d71294,2020-09-01,2020-09-21,20,47.7269,-107.84725,MST,Suburban,10,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_25,d71295,2020-09-01,2020-10-11,40,47.72622,-107.83732,MST,Suburban,10,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_26,d71296,2020-09-21,2020-10-11,20,47.72857,-107.82737,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_27,d71297,2020-09-01,2020-10-14,43,47.72981,-107.66344,MST,Suburban,10,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_28,d71298,2020-09-01,2020-10-11,40,47.72956,-107.6506,MST,Suburban,10,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_30,d71299,2020-09-01,2020-10-11,40,47.73416,-107.87539,MST,Suburban,10,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_31,d71300,2020-09-01,2020-10-11,40,47.73407,-107.86487,MST,Suburban,10,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_33,d71347,2020-09-09,2020-10-11,32,47.73492,-107.83733,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_34,d71302,2020-09-01,2020-10-11,40,47.73534,-107.8248,MST,Suburban,10,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_38,d71303,2020-09-01,2020-10-11,40,47.73642,-107.77133,MST,Suburban,10,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_39,d71304,2020-09-03,2020-10-12,39,47.73614,-107.75755,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_45,d71305,2020-09-01,2020-10-14,43,47.73899,-107.67675,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_46,d71306,2020-08-22,2020-10-14,53,47.73872,-107.66393,MST,Suburban,9,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_47,d71307,2020-08-20,2020-10-10,51,47.74298,-107.89011,MST,Rural, ,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_48,d71308,2020-09-01,2020-10-07,36,47.74341,-107.87766,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_50,d71310,2020-09-01,2020-10-07,36,47.74241,-107.85289,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_52,d71311,2020-09-02,2020-10-11,39,47.74451,-107.82305,MST,Wild, ,0,0,0,n,Camera failed on 9/28
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_53,d71312,2020-09-01,2020-10-11,40,47.74458,-107.81187,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_56,d71315,2020-09-01,2020-10-12,41,47.74548,-107.7715,MST,Suburban,15,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_58,d71317,2020-09-09,2020-10-15,36,47.74707,-107.74376,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_61,d71318,2020-09-04,2020-10-15,41,47.74766,-107.69169,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_62,d71319,2020-09-26,2020-09-30,4,47.74736,-107.67783,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_68,d71323,2020-09-12,2020-10-12,30,47.75364,-107.7972,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_69,d71324,2020-09-01,2020-10-05,34,47.75435,-107.78576,MST,Suburban,8,0,0,0,n,Same location as MA_Forest_Tufts_11 from 2019 but different camera. Does not show trapper at start or retrieval but was running 9/5 to 10/25.
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_70,d71325,2020-09-01,2020-10-12,41,47.75436,-107.77125,MST,Suburban,6,0,0,0,n,"A few m from the location of MFT_12 from 2019 but different camera.
Old beaver dam that we consider a trail.
Trapper not shown on retrieval because cut at 50 days but camera was running.
Whote flash camera nearby that is sometimes evident."
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_72,d71327,2020-08-31,2020-10-15,45,47.75519,-107.7449,MST,Suburban,7,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_77,d71330,2020-09-23,2020-09-29,6,47.75668,-107.67815,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_78,d71331,2020-09-05,2020-10-06,31,47.75724,-107.66449,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_84,d71332,2020-09-02,2020-10-11,39,47.76307,-107.78448,MST,Wild, ,0,0,0,n,Camera failed on 9/12
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_85,d71333,2020-09-04,2020-10-12,38,47.7634,-107.77277,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_86,d71334,2020-09-01,2020-10-14,43,47.76391,-107.75865,MST,Suburban,6,0,0,0,n,"A few m from the location of MFT_13 from 2019. 
This is an older beaver dam so we consider = trail.
Camera was dead at pick-up on 11/1 so we truncated dates from 9/8 to 10/28 when we know it was operating for 50 days.
There is a white flash camera nearby"
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_87,d71335,2020-09-01,2020-10-15,44,47.76443,-107.74516,MST,Suburban,4,0,0,0,n,"Same location (different camera) as MA_Forest_Tufts_14 from 2019.
We consider this a trail.
We accidentally cut the trapper at the start on 9/11 and no trapper shown at the finish because camera is permanently placed so using 50 days from 9/11-10/31.
The"
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_88,d71336,2020-09-01,2020-10-15,44,47.76438,-107.73186,MST,Suburban,9,0,0,0,n,"Same cammera and locaction as MA_Forest_Tufts_1 from 2019.

No trapper shown at start because camera was already in the field."
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_89,d71337,2020-09-02,2020-10-15,43,47.76427,-107.71796,MST,Wild, ,0,0,0,n,Camera Failed on 10/9
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_91,d71339,2020-09-23,2020-10-15,22,47.76594,-107.69177,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_93,d71341,2020-09-22,2020-10-13,21,47.76625,-107.66544,MST,Wild,15,0,1,0,n,Placed along trail/logging road
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_96,d71343,2020-09-01,2020-10-12,41,47.77304,-107.77323,MST,Suburban,13,0,0,0,n,"Same location (diff camera) as MA_Forest_Tufts_50 from 2019.

No trapper shown at end because truncated delpoyement at 50 nights."
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_97,d71344,2020-09-02,2020-09-29,27,47.77288,-107.75934,MST,Wild, ,0,0,0,n, 
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_98,d71345,2020-09-02,2020-09-30,28,47.77318,-107.74622,MST,Wild, ,0,0,0,n,"Camera failed the night before retrieval, 11/4"
MT_Grassland_SCBI_20,MT_Grassland_SCBI_20_99,d71346,2020-08-21,2020-10-12,52,47.77333,-107.73199,MST,Rural, ,0,0,0,n, 
NC_Anthropogenic_WCU_20,NC_Anthropogenic_WCU_20_02,d70173,2020-09-02,2020-11-01,60,35.3096,-83.1797,EST,Wild,15,0,1,0,n,Placed along trail/logging road
NC_Anthropogenic_WCU_20,NC_Anthropogenic_WCU_20_05,d70176,2020-09-22,2020-11-02,41,35.29987,-83.17269,EST,Wild,15,0,1,0,n,Placed along trail/logging road
NC_Anthropogenic_WCU_20,NC_Anthropogenic_WCU_20_07,d70178,2020-09-15,2020-11-03,49,35.31719,-83.18861,EST,Wild,15,0,1,0,n,Placed along trail/logging road
NC_Anthropogenic_WCU_20,NC_Anthropogenic_WCU_20_08,d70179,2020-09-08,2020-10-12,34,35.30488,-83.20399,EST,Wild,15,0,1,0,n,Placed along trail/logging road
